Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Dylan Dodd,Atlanta Braves,0,35.0,3.6,0.2206,0.0368,7.87,3.79,3.98
Luke Weaver,New York Yankees,0,64.7,3.62,0.2748,0.0763,6.4,3.89,3.89
Ian Seymour,Tampa Bay Rays,5,57.0,3.63,0.2645,0.0785,7.64,3.18,3.23
Javier Assad,Chicago Cubs,7,37.0,3.65,0.1503,0.0784,8.32,4.24,4.24
Max Kranick,New York Mets,0,37.0,3.65,0.1689,0.0338,8.47,3.94,4.06
PJ Poulin,Washington Nationals,0,24.7,3.65,0.2455,0.1182,8.63,3.82,4.07
Robbie Ray,San Francisco Giants,32,182.3,3.65,0.2464,0.0967,7.31,3.92,3.92
Ryan Bergert,Kansas City Royals,15,76.3,3.66,0.226,0.1084,7.19,3.99,3.99
Framber Valdez,Houston Astros,31,192.0,3.66,0.2332,0.0848,8.02,3.37,3.37
Tyler Holton,Detroit Tigers,6,78.7,3.66,0.2051,0.0545,7.44,4.63,4.63
Jameson Taillon,Chicago Cubs,23,129.7,3.68,0.1888,0.052,7.63,4.65,4.65
Nabil Crismatt,Arizona Diamondbacks,5,34.0,3.71,0.1634,0.0588,9.81,4.83,4.58
Shota Imanaga,Chicago Cubs,25,144.7,3.73,0.2063,0.0459,7.28,4.86,4.86
Steven Cruz,Kansas City Royals,0,45.7,3.74,0.2011,0.0952,7.5,4.14,4.16
Joey Lucchesi,San Francisco Giants,0,38.3,3.76,0.1879,0.0727,8.43,3.96,4.07
Jalen Beeks,Arizona Diamondbacks,2,57.3,3.77,0.2035,0.0866,6.69,4.0,4.01
JT Brubaker,San Francisco Giants,1,28.7,3.77,0.188,0.1026,8.05,2.95,3.63
Griffin Canning,New York Mets,16,76.3,3.77,0.2134,0.1067,8.25,4.03,4.03
Tim Mayza,Philadelphia Phillies,0,16.7,3.78,0.2027,0.0676,8.91,4.15,4.22
Edwin Uceta,Tampa Bay Rays,0,76.0,3.79,0.3209,0.0841,7.34,3.68,3.68
Landen Roupp,San Francisco Giants,22,106.7,3.8,0.2143,0.0945,9.53,3.91,3.91
John Schreiber,Kansas City Royals,0,64.0,3.8,0.234,0.0717,8.02,4.16,4.16
José Alvarado,Philadelphia Phillies,0,26.0,3.81,0.2807,0.0614,9.04,3.59,3.96
Zack Littell,Cincinnati Reds,32,186.7,3.81,0.1713,0.0422,8.39,4.87,4.87
Aaron Bummer,Atlanta Braves,2,54.3,3.81,0.217,0.0723,8.48,3.51,3.58
Shane Smith,Chicago White Sox,29,146.3,3.81,0.2354,0.0942,7.2,4.09,4.09
Mason Englert,Tampa Bay Rays,0,44.7,3.83,0.2378,0.0595,8.7,3.13,3.41
Randy Vásquez,San Diego Padres,26,133.7,3.84,0.1368,0.0912,8.42,4.84,4.84
Hoby Milner,Texas Rangers,0,70.3,3.84,0.198,0.0717,8.7,3.38,3.38
Justin Verlander,San Francisco Giants,29,152.0,3.85,0.2069,0.0785,9.18,3.84,3.84
Jonathan Bowlan,Kansas City Royals,1,44.3,3.86,0.2556,0.0944,7.85,3.96,4.04
Marc Church,Texas Rangers,0,4.7,3.86,0.2174,0.2609,8.72,4.84,4.3
Dugan Darnell,Colorado Rockies,0,11.7,3.86,0.1042,0.1458,8.59,5.19,4.43
Yimi García,Toronto Blue Jays,0,21.0,3.86,0.2778,0.1333,7.67,3.84,4.11
Jack Leiter,Texas Rangers,29,151.7,3.86,0.2291,0.1037,7.54,4.14,4.14
AJ Smith-Shawver,Atlanta Braves,9,44.3,3.86,0.2188,0.1094,8.6,3.9,3.99
Michael Wacha,Kansas City Royals,31,172.7,3.86,0.176,0.0628,8.65,3.65,3.65
Josh Winckowski,Boston Red Sox,0,11.7,3.86,0.1731,0.0962,8.74,3.13,4.03
Ryan Pepiot,Tampa Bay Rays,31,167.7,3.86,0.2459,0.0898,7.19,4.35,4.35
Casey Mize,Detroit Tigers,28,149.0,3.87,0.2217,0.0574,9.24,3.88,3.88
Tyler Gilbert,Chicago White Sox,5,51.0,3.88,0.2279,0.1116,7.32,4.01,4.05
José Buttó,San Francisco Giants,0,67.0,3.9,0.2042,0.1127,8.33,3.7,3.7
Justin Topa,Minnesota Twins,1,60.0,3.9,0.1828,0.0672,10.2,3.03,3.03
Reed Garrett,New York Mets,1,55.3,3.9,0.2689,0.1092,7.73,3.45,3.52
Jordan Leasure,Chicago White Sox,1,64.3,3.92,0.3011,0.1115,6.85,4.48,4.48
Ryan Thompson,Arizona Diamondbacks,0,41.3,3.92,0.2057,0.0743,9.04,3.73,3.89
Jesús Luzardo,Philadelphia Phillies,32,183.7,3.92,0.285,0.0752,8.18,2.89,2.89
John Curtiss,Arizona Diamondbacks,0,36.7,3.93,0.1702,0.0355,7.77,4.0,4.1
Lake Bachar,Miami Marlins,1,71.0,3.93,0.2534,0.1014,6.97,4.24,4.24
Mike Burrows,Pittsburgh Pirates,19,96.0,3.94,0.2413,0.0771,8.25,3.99,3.99
José Castillo,Baltimore Orioles,0,32.0,3.94,0.2013,0.094,10.11,4.57,4.42
Tylor Megill,New York Mets,14,68.3,3.95,0.2918,0.1082,7.9,3.42,3.42
Colin Rea,Chicago Cubs,27,159.3,3.95,0.1918,0.0665,8.76,4.11,4.11
Reid Detmers,Los Angeles Angels,0,63.7,3.96,0.3008,0.094,8.2,3.11,3.11
Juan Mejia,Colorado Rockies,0,61.3,3.96,0.2605,0.0958,7.63,3.7,3.7
Chris Bassitt,Toronto Blue Jays,31,170.3,3.96,0.2255,0.0707,9.19,4.0,4.0
Tyler Kinley,Atlanta Braves,0,72.7,3.96,0.237,0.1071,6.56,3.68,3.68
Jose Quintana,Milwaukee Brewers,24,131.7,3.96,0.1601,0.0899,8.2,4.81,4.81
Lou Trivino,Philadelphia Phillies,2,47.7,3.97,0.1787,0.087,8.71,4.72,4.63
Carlos Vargas,Seattle Mariners,0,77.0,3.97,0.1631,0.0695,9.47,4.58,4.58
Yuki Matsui,San Diego Padres,0,63.3,3.98,0.2243,0.1213,7.53,4.86,4.86
Yusei Kikuchi,Los Angeles Angels,33,178.3,3.99,0.2254,0.0959,9.08,4.22,4.22
Grant Holmes,Atlanta Braves,21,115.0,3.99,0.25,0.1098,7.83,4.39,4.39
Ryan Weathers,Miami Marlins,8,38.3,3.99,0.2229,0.0723,8.73,4.59,4.47
Graham Ashcraft,Cincinnati Reds,0,65.3,3.99,0.2254,0.088,9.37,2.71,2.71
Spencer Bivens,San Francisco Giants,0,81.0,4.0,0.1778,0.0729,9.22,3.7,3.7
Michael Petersen,Miami Marlins,0,18.0,4.0,0.2152,0.0886,8.86,4.57,4.35
Bubba Chandler,Pittsburgh Pirates,4,31.3,4.02,0.25,0.0323,7.95,2.65,3.41
Brady Singer,Cincinnati Reds,32,169.7,4.03,0.2277,0.0838,7.96,3.97,3.97
Kyle Harrison,Boston Red Sox,6,35.7,4.04,0.2436,0.0897,8.82,3.72,3.93
Simeon Woods Richardson,Minnesota Twins,22,111.3,4.04,0.2272,0.0977,7.76,4.51,4.51
José De León,Boston Red Sox,1,6.7,4.05,0.2857,0.1071,9.02,4.03,4.23
Tommy Henry,Arizona Diamondbacks,0,6.7,4.05,0.3077,0.0385,8.72,7.48,4.61
Luke Jackson,Seattle Mariners,0,51.0,4.06,0.1735,0.1279,7.47,4.48,4.45
Bryan Baker,Tampa Bay Rays,0,68.7,4.06,0.3029,0.062,7.73,3.91,3.91
Casey Lawrence,Seattle Mariners,0,17.7,4.08,0.0875,0.0125,10.11,4.15,4.22
David Robertson,Philadelphia Phillies,0,17.7,4.08,0.2821,0.1026,8.91,4.94,4.45
Taijuan Walker,Philadelphia Phillies,21,123.7,4.08,0.1599,0.0781,9.61,5.06,5.06
Dietrich Enns,Baltimore Orioles,3,46.3,4.08,0.245,0.075,9.5,3.67,3.8
Jacob Lopez,Athletics,17,92.7,4.08,0.2832,0.0927,7.87,4.25,4.25
Ronel Blanco,Houston Astros,9,48.3,4.1,0.2412,0.1005,7.26,4.27,4.26
Chase Lee,Detroit Tigers,0,37.3,4.1,0.2432,0.0608,8.12,4.52,4.42
Davis Martin,Chicago White Sox,25,142.7,4.1,0.173,0.0799,8.58,4.63,4.63
Jeffrey Springs,Athletics,30,171.0,4.11,0.1935,0.0757,8.05,4.64,4.64
Justin Martinez,Arizona Diamondbacks,0,15.3,4.11,0.3284,0.1791,7.6,4.04,4.2
Ryan Walker,San Francisco Giants,0,61.3,4.11,0.2256,0.0677,8.8,3.29,3.29
Matt Festa,Cleveland Guardians,0,54.7,4.12,0.2478,0.0664,7.38,3.13,3.23
Hunter Dobbins,Boston Red Sox,11,61.0,4.13,0.1758,0.0664,9.0,3.87,3.87
Seth Lugo,Kansas City Royals,26,145.3,4.15,0.2046,0.09,8.24,5.08,5.08
Luis Guerrero,Boston Red Sox,0,17.3,4.15,0.1389,0.1944,7.61,4.4,4.29
Daniel Robert,Philadelphia Phillies,0,13.0,4.15,0.2542,0.1695,8.54,5.13,4.44
MacKenzie Gore,Washington Nationals,30,159.7,4.17,0.2721,0.0941,8.57,3.74,3.74
Janson Junk,Miami Marlins,16,110.0,4.17,0.1723,0.0291,9.16,3.14,3.14
José Berríos,Toronto Blue Jays,30,166.0,4.17,0.1977,0.0802,8.67,4.64,4.64
Angel Zerpa,Kansas City Royals,2,64.7,4.18,0.2109,0.08,9.32,3.85,3.85
Gregory Soto,New York Mets,0,60.3,4.18,0.2509,0.086,9.25,3.41,3.41
Mitch Keller,Pittsburgh Pirates,32,176.3,4.19,0.2003,0.0681,8.73,4.01,4.01
Jack Perkins,Athletics,4,38.7,4.19,0.2298,0.1118,7.18,4.11,4.16
Dean Kremer,Baltimore Orioles,29,171.7,4.19,0.2006,0.0636,8.55,3.96,3.96
Juan Morillo,Arizona Diamondbacks,0,34.3,4.19,0.2368,0.1316,9.46,3.62,3.89
Matthew Liberatore,St. Louis Cardinals,29,151.7,4.21,0.1883,0.0617,9.38,4.02,4.02
George Kirby,Seattle Mariners,23,126.0,4.21,0.2615,0.0553,8.64,3.36,3.36
Scott Barlow,Cincinnati Reds,1,68.3,4.21,0.2475,0.1485,6.59,4.69,4.69
David Peterson,New York Mets,30,168.7,4.22,0.2075,0.0899,8.86,3.48,3.48
Ben Bowden,Athletics,0,10.7,4.22,0.1489,0.1064,8.59,5.66,4.5
Sean Burke,Chicago White Sox,22,134.3,4.22,0.2232,0.1057,8.78,4.91,4.91
Jackson Jobe,Detroit Tigers,10,49.0,4.22,0.1789,0.1239,8.51,5.17,5.0
Griffin Jax,Tampa Bay Rays,2,66.0,4.23,0.3498,0.0742,8.73,2.51,2.51
Fraser Ellard,Chicago White Sox,3,17.0,4.24,0.2973,0.2568,7.51,4.83,4.42
Jackson Kowar,Seattle Mariners,0,17.0,4.24,0.2113,0.0986,8.41,5.83,4.7
Justin Slaten,Boston Red Sox,0,34.0,4.24,0.1825,0.073,7.86,3.69,3.93
Tanner Bibee,Cleveland Guardians,31,182.3,4.24,0.2126,0.0709,8.39,4.33,4.33
Jonathan Loáisiga,New York Yankees,0,29.7,4.25,0.1852,0.0741,9.55,5.82,5.03
Eury Pérez,Miami Marlins,20,95.3,4.25,0.2727,0.0831,6.42,3.66,3.66
Logan Allen,Cleveland Guardians,29,156.7,4.25,0.1805,0.0917,9.02,4.37,4.37
Cade Cavalli,Washington Nationals,10,48.7,4.25,0.1826,0.0685,10.21,4.53,4.47
José Soriano,Los Angeles Angels,31,169.0,4.26,0.2099,0.1077,8.41,3.73,3.73
Clayton Beeter,Washington Nationals,0,25.3,4.26,0.3173,0.1731,7.03,4.19,4.23
Seth Johnson,Philadelphia Phillies,0,12.7,4.26,0.3148,0.0741,8.59,4.47,4.3
Tyler Matzek,New York Yankees,0,6.3,4.26,0.2,0.1429,9.52,3.29,4.15
Dillon Tate,Toronto Blue Jays,0,6.3,4.26,0.2353,0.1765,9.07,5.97,4.43
Cole Henry,Washington Nationals,0,52.7,4.27,0.2158,0.1328,7.53,5.33,5.2
Ian Hamilton,New York Yankees,1,40.0,4.28,0.253,0.1325,7.13,4.38,4.34
Sonny Gray,St. Louis Cardinals,32,180.7,4.28,0.2669,0.0505,9.22,3.38,3.38
Slade Cecconi,Cleveland Guardians,23,132.0,4.3,0.2,0.0587,8.52,4.64,4.64
Logan Evans,Seattle Mariners,15,81.3,4.32,0.1686,0.0886,9.07,5.05,5.05
Paul Gervase,Los Angeles Dodgers,0,8.3,4.32,0.2051,0.1538,8.78,8.05,4.78
Justin Wrobleski,Los Angeles Dodgers,2,66.7,4.32,0.2714,0.0607,8.78,2.92,2.92
Danny Young,New York Mets,0,8.3,4.32,0.3514,0.0811,8.93,1.5,3.87
Brad Lord,Washington Nationals,19,130.7,4.34,0.1978,0.0788,8.68,4.22,4.22
Ryan Pressly,Chicago Cubs,0,41.3,4.35,0.1538,0.0934,9.64,5.04,4.79
Connor Seabold,Atlanta Braves,0,10.3,4.35,0.2083,0.125,9.08,4.19,4.24
Ryan Yarbrough,New York Yankees,8,64.0,4.36,0.2083,0.072,8.16,5.03,5.03
Enyel De Los Santos,Houston Astros,0,66.0,4.36,0.2214,0.0857,8.32,3.81,3.81
Jacob Misiorowski,Milwaukee Brewers,14,66.0,4.36,0.3187,0.1136,6.95,3.61,3.61
Luis Ortiz,Cleveland Guardians,16,88.7,4.36,0.2513,0.1099,8.12,4.18,4.18
Jeff Hoffman,Toronto Blue Jays,0,68.0,4.37,0.2927,0.0941,7.15,4.89,4.89
Keider Montero,Detroit Tigers,12,90.7,4.37,0.1851,0.0797,9.43,4.93,4.93
Paxton Schultz,Toronto Blue Jays,2,24.7,4.38,0.2545,0.0727,9.23,4.06,4.17
Brandon Eisert,Chicago White Sox,3,69.7,4.39,0.2418,0.0817,9.69,4.53,4.53
Patrick Corbin,Texas Rangers,30,155.3,4.4,0.1976,0.0769,9.33,4.24,4.24
Taylor Rashi,Arizona Diamondbacks,0,16.3,4.41,0.3056,0.1111,8.8,1.9,3.61
Michael McGreevy,St. Louis Cardinals,16,95.7,4.42,0.145,0.05,9.41,4.27,4.27
Tommy Kahnle,Detroit Tigers,0,63.0,4.43,0.1873,0.1161,7.29,4.72,4.72
Will Warren,New York Yankees,33,162.3,4.44,0.2405,0.0914,8.76,4.06,4.06
Mason Fluharty,Toronto Blue Jays,0,52.7,4.44,0.2605,0.1116,6.48,3.96,4.0
Konnor Pilkington,Washington Nationals,0,28.3,4.45,0.2764,0.1382,7.94,5.95,5.05
Bailey Falter,Kansas City Royals,24,125.3,4.45,0.1564,0.0888,8.26,4.93,4.93
Spencer Strider,Atlanta Braves,23,125.3,4.45,0.243,0.0946,8.9,4.52,4.52
Nick Martinez,Cincinnati Reds,26,165.7,4.45,0.1698,0.0615,8.58,4.32,4.32
José Fermin,Los Angeles Angels,0,34.3,4.46,0.2566,0.1513,7.51,5.98,5.24
Roki Sasaki,Los Angeles Dodgers,8,36.3,4.46,0.1739,0.1366,7.97,5.8,5.19
Rafael Montero,Detroit Tigers,0,60.3,4.48,0.2292,0.1462,6.27,4.12,4.12
José A. Ferrer,Washington Nationals,0,76.3,4.48,0.2191,0.0494,9.55,3.02,3.02
Ryan Brasier,Chicago Cubs,1,26.0,4.5,0.1905,0.0476,9.04,3.17,3.78
Carl Edwards Jr.,Texas Rangers,0,6.0,4.5,0.25,0.125,8.52,4.79,4.3
Ryan Helsley,New York Mets,0,56.0,4.5,0.25,0.0992,9.74,4.13,4.14
Zach Maxwell,Cincinnati Reds,0,10.0,4.5,0.3023,0.093,8.83,5.63,4.48
Cole Sands,Minnesota Twins,3,72.0,4.5,0.214,0.0635,8.12,3.57,3.57
Hayden Wesneski,Houston Astros,6,32.0,4.5,0.2214,0.0458,8.46,4.82,4.55
Keaton Winn,San Francisco Giants,0,10.0,4.5,0.2143,0.0476,9.13,3.23,4.08
Michael Soroka,Chicago Cubs,17,89.7,4.52,0.2507,0.0765,7.23,4.22,4.22
Brent Suter,Cincinnati Reds,3,67.7,4.52,0.1821,0.0619,9.18,4.56,4.56
Luis Severino,Athletics,29,162.7,4.54,0.1759,0.0709,8.96,4.1,4.1
Lyon Richardson,Cincinnati Reds,0,37.7,4.54,0.1744,0.1221,8.83,4.06,4.13
Dylan Cease,San Diego Padres,32,168.0,4.55,0.2978,0.0983,8.14,3.55,3.55
Tyler Anderson,Los Angeles Angels,26,136.3,4.56,0.1736,0.0952,8.91,5.59,5.59
Justin Hagenman,New York Mets,1,23.7,4.56,0.2323,0.0202,8.93,3.76,4.06
Chase Burns,Cincinnati Reds,8,43.3,4.57,0.3564,0.0851,8.59,2.64,3.09
Yaramil Hiraldo,Baltimore Orioles,0,19.7,4.58,0.25,0.1071,8.47,5.01,4.5
Paul Sewald,Detroit Tigers,0,19.7,4.58,0.2469,0.0741,8.62,4.65,4.38
José Ureña,Los Angeles Angels,6,55.0,4.58,0.1388,0.0939,9.28,5.2,5.12
Zack Kelly,Boston Red Sox,0,35.3,4.58,0.2303,0.0789,8.87,3.52,3.82
Zak Kent,Cleveland Guardians,0,17.7,4.58,0.2105,0.1053,8.76,3.58,4.05
Tristan Beck,San Francisco Giants,1,56.7,4.61,0.1767,0.069,7.54,4.24,4.24
Kyle Backhus,Arizona Diamondbacks,0,25.3,4.62,0.1913,0.0696,9.28,4.23,4.24
Ian Gibaut,Cincinnati Reds,0,25.3,4.62,0.1376,0.0734,8.98,4.43,4.33
Cristian Javier,Houston Astros,8,37.0,4.62,0.2166,0.0955,8.17,3.64,3.87
Ryan Borucki,Toronto Blue Jays,0,35.0,4.63,0.2207,0.1103,8.02,4.24,4.25
Ben Casparius,Los Angeles Dodgers,3,77.7,4.64,0.2132,0.0631,9.04,3.57,3.57
Michael Lorenzen,Kansas City Royals,26,141.7,4.64,0.2096,0.0644,9.47,4.58,4.58
Jack Flaherty,Detroit Tigers,31,161.0,4.64,0.2761,0.0866,8.22,3.84,3.84
Tomoyuki Sugano,Baltimore Orioles,30,157.0,4.64,0.157,0.0533,9.92,5.35,5.35
Valente Bellozo,Miami Marlins,6,81.3,4.65,0.1552,0.0661,9.41,5.19,5.19
Tyler Ferguson,Athletics,0,58.0,4.66,0.2195,0.1382,6.74,4.13,4.13
John King,St. Louis Cardinals,0,48.3,4.66,0.1261,0.0631,11.46,4.99,4.85
Dedniel Núñez,New York Mets,0,9.7,4.66,0.2683,0.1463,8.28,4.06,4.22
Cole Ragans,Kansas City Royals,13,61.7,4.67,0.3813,0.0778,7.74,2.5,2.5
Joe Boyle,Tampa Bay Rays,9,52.0,4.67,0.2566,0.1239,7.62,4.19,4.19
Trent Thornton,Seattle Mariners,0,42.3,4.68,0.1778,0.0778,8.74,4.73,4.59
Anthony Veneziano,St. Louis Cardinals,1,25.0,4.68,0.2137,0.094,9.33,4.77,4.47
Andre Granillo,St. Louis Cardinals,0,21.0,4.71,0.1978,0.0769,9.02,4.41,4.31
Max Meyer,Miami Marlins,12,64.7,4.73,0.2386,0.0702,10.02,4.46,4.46
Kyle Nicolas,Pittsburgh Pirates,0,38.0,4.74,0.2036,0.1078,8.33,3.94,4.06
Tanner Scott,Los Angeles Dodgers,0,57.0,4.74,0.2521,0.0756,8.54,4.69,4.67
Ryan Zeferjahn,Los Angeles Angels,1,57.0,4.74,0.284,0.1362,7.79,5.36,5.3
Ryan Feltner,Colorado Rockies,6,30.3,4.75,0.1852,0.0889,9.3,4.38,4.32
Carson Seymour,San Francisco Giants,3,36.0,4.75,0.1667,0.0833,9.07,6.1,5.36
Kyle Hendricks,Los Angeles Angels,31,164.7,4.76,0.164,0.0619,9.13,4.59,4.59
Michael Fulmer,Chicago Cubs,0,5.7,4.76,0.1304,0.087,8.87,5.42,4.36
Justin Steele,Chicago Cubs,4,22.7,4.76,0.2283,0.0543,8.63,4.94,4.51
Jason Alexander,Houston Astros,13,77.3,4.77,0.1935,0.0774,9.31,5.09,5.09
Max Lazar,Philadelphia Phillies,0,41.3,4.79,0.1529,0.0706,8.89,4.94,4.73
Brandon Sproat,New York Mets,4,20.7,4.79,0.2024,0.0833,8.47,2.79,3.75
Devin Williams,New York Yankees,0,62.0,4.79,0.3475,0.0965,6.53,2.68,2.68
Hayden Birdsong,San Francisco Giants,10,65.7,4.8,0.2282,0.1242,8.36,4.96,4.96
Bryan Hudson,Chicago White Sox,0,15.0,4.8,0.2533,0.1733,8.85,5.33,4.52
Adam Mazur,Miami Marlins,6,30.0,4.8,0.1367,0.0863,9.35,4.89,4.57
Gavin Hollowell,Chicago Cubs,0,9.3,4.82,0.2326,0.1628,8.78,4.63,4.31
Zac Gallen,Arizona Diamondbacks,33,192.0,4.83,0.2153,0.0812,8.25,4.5,4.5
Miles Mikolas,St. Louis Cardinals,31,156.3,4.84,0.1495,0.0553,9.73,5.03,5.03
Mark Leiter Jr.,New York Yankees,0,48.3,4.84,0.2466,0.0776,10.26,3.54,3.68
Tim Herrin,Cleveland Guardians,0,42.7,4.85,0.232,0.1546,8.09,5.07,4.84
Aaron Civale,Chicago Cubs,18,102.0,4.85,0.2023,0.0759,8.47,4.62,4.62
Shane Baz,Tampa Bay Rays,31,166.3,4.87,0.2475,0.09,8.55,4.36,4.36
Michael Tonkin,Minnesota Twins,0,24.0,4.88,0.1845,0.0777,8.28,4.79,4.47
Landon Knack,Los Angeles Dodgers,7,42.3,4.89,0.227,0.1027,8.59,5.7,5.28
Kaleb Ort,Houston Astros,0,46.0,4.89,0.2526,0.1392,7.3,5.02,4.84
Emerson Hancock,Seattle Mariners,16,90.0,4.9,0.1662,0.0805,9.3,5.07,5.07
Philip Abner,Arizona Diamondbacks,0,3.7,4.91,0.2778,0.1667,9.01,2.86,4.16
Omar Cruz,San Diego Padres,0,3.7,4.91,0.2778,0.1667,8.86,2.86,4.16
Jake Eder,Los Angeles Angels,0,18.3,4.91,0.1923,0.1154,8.36,5.26,4.56
Sauryn Lao,Washington Nationals,0,11.0,4.91,0.1837,0.0408,9.29,4.67,4.33
Grant Taylor,Chicago White Sox,2,36.7,4.91,0.3439,0.0955,8.97,1.5,2.57
Walker Buehler,Philadelphia Phillies,24,126.0,4.93,0.1628,0.108,9.29,5.65,5.65
Dustin May,Boston Red Sox,23,132.3,4.96,0.2106,0.0959,8.98,4.87,4.87
Tyler Alexander,Chicago White Sox,5,97.7,4.98,0.1939,0.0709,9.86,3.63,3.63
Kyle Freeland,Colorado Rockies,31,162.7,4.98,0.1749,0.0536,10.68,4.17,4.17
Seth Halvorsen,Colorado Rockies,0,39.7,4.99,0.2081,0.1214,9.13,5.2,4.87
Richard Fitts,Boston Red Sox,10,45.0,5.0,0.2051,0.0821,8.65,5.79,5.41
Tony Gonsolin,Los Angeles Dodgers,7,36.0,5.0,0.242,0.1146,8.47,6.02,5.31
Rich Hill,Kansas City Royals,2,9.0,5.0,0.093,0.186,8.83,7.79,4.78
Carson Whisenhunt,San Francisco Giants,5,23.3,5.01,0.1569,0.1176,8.68,6.9,5.28
Eduardo Rodriguez,Arizona Diamondbacks,29,154.3,5.02,0.2061,0.0865,10.38,4.57,4.57
JP Sears,San Diego Padres,27,135.7,5.04,0.2007,0.0617,9.49,5.21,5.21
Taj Bradley,Minnesota Twins,27,142.7,5.05,0.2099,0.0926,8.26,4.34,4.34
Nick Hernandez,Houston Astros,0,10.7,5.06,0.2115,0.1538,9.04,6.97,4.73
Logan VanWey,Houston Astros,0,10.7,5.06,0.1429,0.0612,9.49,5.38,4.45
Shawn Dubin,Baltimore Orioles,0,33.7,5.08,0.1931,0.0759,9.41,4.94,4.64
J.T. Ginn,Athletics,16,90.3,5.08,0.2526,0.0791,9.17,4.61,4.61
Grant Holman,Athletics,2,23.0,5.09,0.165,0.0874,9.33,4.65,4.4
Pierson Ohl,Minnesota Twins,3,30.0,5.1,0.203,0.0526,10.1,4.19,4.22
Mitch Spence,Athletics,8,84.7,5.1,0.176,0.0693,10.2,5.09,5.09
Bailey Ober,Minnesota Twins,27,146.3,5.1,0.1923,0.0497,9.78,4.89,4.89
Joe Ross,Philadelphia Phillies,1,51.0,5.12,0.1711,0.0789,9.87,4.87,4.78
Yennier Cano,Baltimore Orioles,0,58.0,5.12,0.2112,0.0956,9.59,4.27,4.27
Anthony DeSclafani,Arizona Diamondbacks,4,38.7,5.12,0.213,0.071,8.68,6.28,5.56
Jesus Tinoco,Miami Marlins,0,19.3,5.12,0.125,0.1,8.51,4.01,4.17
Alek Jacob,San Diego Padres,0,33.3,5.13,0.1503,0.0915,9.31,5.89,5.16
Gregory Santos,Seattle Mariners,0,7.0,5.14,0.0,0.2222,8.97,6.56,4.52
Yoendrys Gómez,Chicago White Sox,9,62.7,5.17,0.2094,0.0975,8.62,5.25,5.25
Max Scherzer,Toronto Blue Jays,17,85.0,5.19,0.2291,0.0642,9.21,4.99,4.99
Cade Povich,Baltimore Orioles,20,112.3,5.21,0.2418,0.0881,10.01,4.17,4.17
Hunter Stratton,Atlanta Braves,0,19.0,5.21,0.1798,0.0787,9.46,5.08,4.51
Sean Guenther,Detroit Tigers,1,10.3,5.23,0.186,0.1163,8.78,3.03,4.04
Kirby Yates,Los Angeles Dodgers,0,41.3,5.23,0.2921,0.0955,8.44,4.75,4.59
Brandon Pfaadt,Arizona Diamondbacks,33,176.7,5.25,0.1917,0.0482,10.09,4.21,4.21
Justin Bruihl,Toronto Blue Jays,0,13.7,5.27,0.2769,0.1077,9.65,4.15,4.23
Bryce Elder,Atlanta Braves,28,156.3,5.3,0.1929,0.0751,9.61,4.54,4.54
Ryne Stanek,New York Mets,0,56.0,5.3,0.2275,0.1255,8.99,4.4,4.39
Andre Pallante,St. Louis Cardinals,31,162.7,5.31,0.1552,0.0867,9.57,4.68,4.68
Sean Reynolds,San Diego Padres,1,27.0,5.33,0.2137,0.1453,7.84,5.42,4.78
Colton Gordon,Houston Astros,14,86.0,5.34,0.19,0.0501,10.78,5.36,5.36
Spencer Arrighetti,Houston Astros,7,35.3,5.35,0.1987,0.1282,8.12,5.53,5.01
Chris Paddack,Detroit Tigers,28,158.0,5.35,0.1672,0.0552,9.46,5.02,5.02
Sam Long,Kansas City Royals,0,40.3,5.36,0.1746,0.1164,10.08,5.53,5.11
Sandy Alcantara,Miami Marlins,31,174.7,5.36,0.1906,0.0765,8.5,4.27,4.27
Yu Darvish,San Diego Padres,15,72.0,5.38,0.2297,0.0642,8.25,4.81,4.81
Davis Daniel,Atlanta Braves,2,10.0,5.4,0.1957,0.1522,8.68,5.03,4.38
Julian Fernández,Washington Nationals,0,5.0,5.4,0.25,0.1,8.52,7.53,4.52
David Festa,Minnesota Twins,10,53.3,5.4,0.2314,0.083,8.33,4.87,4.8
Caleb Freeman,Chicago White Sox,0,3.3,5.4,0.1875,0.0625,9.06,6.13,4.35
Justin Garza,New York Mets,0,6.7,5.4,0.1071,0.0357,9.02,4.63,4.29
Jesse Hahn,Seattle Mariners,0,5.0,5.4,0.12,0.2,8.97,8.13,4.57
Matt Krook,Athletics,0,3.3,5.4,0.2,0.0667,9.06,2.23,4.14
Reynaldo López,Atlanta Braves,1,5.0,5.4,0.04,0.08,9.42,6.53,4.44
Seth Martinez,Miami Marlins,0,6.7,5.4,0.1481,0.1111,8.42,7.18,4.58
Angel Perdomo,Athletics,0,3.3,5.4,0.125,0.1875,8.61,5.53,4.32
Yohan Ramírez,Pittsburgh Pirates,0,33.3,5.4,0.2903,0.1032,8.86,3.79,3.99
Jesse Scholtens,Tampa Bay Rays,0,8.3,5.4,0.3158,0.0789,8.93,2.89,4.06
Blake Treinen,Los Angeles Dodgers,0,26.7,5.4,0.2791,0.1473,9.39,4.74,4.47
Brian Van Belle,Tampa Bay Rays,0,8.3,5.4,0.1667,0.0,9.53,4.81,4.33
