Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Michael Soroka,Arizona Diamondbacks,6,30.7,4.7,0.2647,0.0662,3.24,3.73
Justin Topa,Minnesota Twins,0,15.3,4.7,0.1343,0.0896,5.68,4.62
Kumar Rocker,Texas Rangers,6,28.7,4.71,0.189,0.0787,3.98,4.12
Trevor Rogers,Baltimore Orioles,6,30.3,4.75,0.203,0.0752,3.73,3.99
Nathan Eovaldi,Texas Rangers,7,39.7,4.76,0.2254,0.0578,5.03,4.76
Carmen Mlodzinski,Pittsburgh Pirates,6,34.0,4.76,0.2597,0.0844,2.49,3.25
Justin Lawrence,Pittsburgh Pirates,0,15.0,4.8,0.25,0.0781,5.0,4.44
Andrew Morris,Minnesota Twins,0,15.0,4.8,0.197,0.0606,3.07,3.96
Anthony Bender,Miami Marlins,0,13.0,4.85,0.2667,0.1333,2.98,3.98
Zak Kent,Minnesota Twins,0,3.7,4.91,0.1,0.25,9.0,4.54
Ryan Zeferjahn,Los Angeles Angels,0,18.3,4.91,0.2857,0.1169,2.54,3.73
Jake Irvin,Washington Nationals,7,34.7,4.93,0.2532,0.0974,4.03,4.12
Bubba Chandler,Pittsburgh Pirates,6,29.0,4.97,0.2077,0.1538,5.69,4.95
Connor Brogdon,Cleveland Guardians,0,12.7,4.97,0.2222,0.037,4.8,4.37
Tyler Mahle,San Francisco Giants,7,36.0,5.0,0.2152,0.1139,4.92,4.65
Luke Weaver,New York Mets,0,14.3,5.02,0.2241,0.069,3.98,4.18
Kyle Bradish,Baltimore Orioles,7,34.0,5.03,0.2229,0.1338,4.84,4.59
Kyle Freeland,Colorado Rockies,5,25.0,5.04,0.2162,0.0721,4.74,4.45
Jesús Luzardo,Philadelphia Phillies,7,40.7,5.09,0.2965,0.0523,2.72,3.21
Rhett Lowder,Cincinnati Reds,7,35.3,5.09,0.1699,0.0915,3.22,3.65
Drew Anderson,Detroit Tigers,0,19.3,5.12,0.2651,0.1084,4.43,4.31
Enyel De Los Santos,Houston Astros,0,14.0,5.14,0.1967,0.0656,3.21,4.01
Griffin Jax,Tampa Bay Rays,2,14.0,5.14,0.2258,0.1452,5.85,4.62
Dustin May,St. Louis Cardinals,7,36.7,5.15,0.1613,0.0581,3.82,3.99
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,3.07,3.94
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,6.72,4.61
Ryan Borucki,San Francisco Giants,0,10.3,5.23,0.1915,0.0851,5.07,4.39
Edgardo Henriquez,Los Angeles Dodgers,0,10.3,5.23,0.2174,0.1304,4.78,4.34
Emmet Sheehan,Los Angeles Dodgers,6,31.0,5.23,0.2727,0.0682,4.3,4.28
Tyler Holton,Detroit Tigers,1,13.7,5.27,0.1538,0.1231,5.55,4.55
Peyton Pallette,Cleveland Guardians,0,13.7,5.27,0.2222,0.1587,4.67,4.35
Taylor Rogers,Minnesota Twins,0,13.7,5.27,0.1587,0.0952,3.21,4.01
Greg Weissert,Boston Red Sox,0,13.7,5.27,0.2903,0.0645,5.19,4.46
Cole Winn,Texas Rangers,0,13.7,5.27,0.2667,0.1,4.97,4.41
Andrew Painter,Philadelphia Phillies,5,29.0,5.28,0.2105,0.0677,3.59,3.93
Cole Ragans,Kansas City Royals,7,32.3,5.29,0.2971,0.1522,6.57,5.5
Justin Bruihl,St. Louis Cardinals,0,17.0,5.29,0.1154,0.1538,5.67,4.65
Ron Marinaccio,San Diego Padres,0,18.7,5.3,0.1625,0.075,4.1,4.2
AJ Blubaugh,Houston Astros,0,22.0,5.32,0.2062,0.134,5.59,4.74
Walker Buehler,San Diego Padres,6,25.0,5.4,0.2105,0.1053,3.42,3.9
Noah Cameron,Kansas City Royals,6,31.7,5.4,0.1944,0.0764,4.46,4.36
Garrett Cleavinger,Tampa Bay Rays,0,3.3,5.4,0.2222,0.2222,4.34,4.25
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.34,4.59
Jose Franco,Cincinnati Reds,0,11.7,5.4,0.2037,0.1481,5.54,4.5
Corbin Martin,Chicago Cubs,0,5.0,5.4,0.1818,0.2273,7.14,4.49
Emilio Pagán,Cincinnati Reds,0,13.3,5.4,0.1724,0.1034,5.16,4.45
Cole Wilcox,Seattle Mariners,0,13.3,5.4,0.2143,0.1714,5.01,4.42
Jack Leiter,Texas Rangers,7,38.0,5.45,0.2622,0.0793,4.45,4.38
Chris Bassitt,Baltimore Orioles,6,28.0,5.46,0.1259,0.1037,5.14,4.66
Kyle Hart,San Diego Padres,0,16.3,5.51,0.1343,0.0896,3.51,4.05
Kyle Leahy,St. Louis Cardinals,6,29.3,5.52,0.1642,0.0821,5.63,4.92
Aaron Bummer,Atlanta Braves,0,11.3,5.56,0.1852,0.0741,7.29,4.82
Brady Singer,Cincinnati Reds,7,32.3,5.57,0.1307,0.0588,5.74,5.05
Danny Coulombe,Boston Red Sox,0,8.0,5.63,0.1389,0.0833,5.01,4.35
Anthony Kay,Chicago White Sox,5,30.0,5.7,0.1399,0.1049,6.4,5.33
Jake Bird,New York Yankees,0,11.0,5.73,0.2292,0.0625,3.41,4.1
Germán Márquez,San Diego Padres,6,29.7,5.76,0.1484,0.0938,6.68,5.45
Trey Gibson,Baltimore Orioles,1,4.7,5.79,0.0952,0.0952,9.0,4.62
Mark Leiter Jr.,Athletics,0,14.0,5.79,0.2308,0.0769,4.14,4.22
Yusei Kikuchi,Los Angeles Angels,7,31.0,5.81,0.2324,0.0986,3.72,3.98
Brandon Pfaadt,Arizona Diamondbacks,3,29.3,5.83,0.1719,0.1094,5.39,4.81
Cameron Foster,Baltimore Orioles,0,7.7,5.87,0.2308,0.1538,3.14,4.11
Juan Mejia,Colorado Rockies,1,15.3,5.87,0.2361,0.0972,4.18,4.23
Ian Seymour,Tampa Bay Rays,0,15.3,5.87,0.2576,0.0909,3.14,3.97
Jack Flaherty,Detroit Tigers,7,29.0,5.9,0.227,0.1773,6.17,5.18
Shaun Anderson,Los Angeles Angels,0,16.7,5.94,0.1644,0.1096,5.66,4.64
Roki Sasaki,Los Angeles Dodgers,6,28.7,5.97,0.194,0.1119,6.84,5.49
Andrew Abbott,Cincinnati Reds,7,34.7,5.97,0.1519,0.0949,4.93,4.64
Mike Burrows,Houston Astros,7,37.7,5.97,0.213,0.0769,5.18,4.84
Matthew Boyd,Chicago Cubs,5,24.0,6.0,0.31,0.06,2.39,3.51
Eric Lauer,Toronto Blue Jays,5,27.0,6.0,0.1639,0.1066,6.47,5.25
Trevor Megill,Milwaukee Brewers,0,12.0,6.0,0.2453,0.0943,2.47,3.89
Adrian Morejon,San Diego Padres,0,18.0,6.0,0.2658,0.0633,3.08,3.9
Jayden Murray,Houston Astros,0,6.0,6.0,0.1786,0.1786,3.97,4.22
Andrew Nardi,Miami Marlins,0,12.0,6.0,0.2545,0.1636,5.22,4.44
Aaron Nola,Philadelphia Phillies,6,31.3,6.03,0.25,0.0929,4.64,4.45
Luis Gil,New York Yankees,4,19.3,6.05,0.1059,0.1294,8.41,5.59
David Morgan,San Diego Padres,0,13.3,6.08,0.2206,0.1618,5.76,4.59
Michael Lorenzen,Colorado Rockies,7,34.0,6.09,0.1463,0.0549,5.08,4.72
Ryan Watson,Boston Red Sox,0,20.7,6.1,0.1562,0.0833,5.65,4.73
Brandon Williamson,Cincinnati Reds,6,28.0,6.11,0.1484,0.1562,6.1,5.11
Jeff Hoffman,Toronto Blue Jays,0,14.7,6.14,0.3836,0.0959,2.93,3.93
Kenley Jansen,Detroit Tigers,0,7.3,6.14,0.2647,0.1176,7.64,4.66
Brandon Young,Baltimore Orioles,3,14.7,6.14,0.1324,0.0735,5.59,4.58
Will Vest,Detroit Tigers,0,11.7,6.17,0.25,0.1154,3.57,4.12
Cionel Pérez,Washington Nationals,0,16.0,6.19,0.1233,0.1507,5.7,4.64
Hunter Dobbins,St. Louis Cardinals,1,4.3,6.23,0.2105,0.2632,4.75,4.29
Yoendrys Gómez,Tampa Bay Rays,0,17.3,6.23,0.1585,0.122,7.29,5.13
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,7.06,4.45
Trevor Martin,Tampa Bay Rays,0,4.3,6.23,0.1905,0.0476,5.68,4.35
Andrés Muñoz,Seattle Mariners,0,13.0,6.23,0.3684,0.1053,3.29,4.04
Zach Agnos,Colorado Rockies,0,18.7,6.27,0.1977,0.1047,4.16,4.22
Luis Castillo,Seattle Mariners,7,34.3,6.29,0.1938,0.0813,4.24,4.25
Garrett Crochet,Boston Red Sox,6,30.0,6.3,0.2681,0.0797,4.34,4.29
Ryan Feltner,Colorado Rockies,5,20.0,6.3,0.1932,0.0909,5.89,4.8
Lance McCullers Jr.,Houston Astros,6,31.3,6.32,0.2481,0.1278,4.51,4.39
Angel Zerpa,Milwaukee Brewers,0,12.7,6.39,0.1455,0.1091,5.35,4.48
Tanner Gordon,Colorado Rockies,0,14.0,6.43,0.2787,0.0656,6.21,4.71
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,4.85,4.32
Jordan Leasure,Chicago White Sox,1,15.3,6.46,0.2308,0.1231,6.99,4.95
Simeon Woods Richardson,Minnesota Twins,7,34.7,6.49,0.1056,0.087,6.46,5.52
David Peterson,New York Mets,5,30.3,6.53,0.2014,0.0972,3.67,3.95
Sean Manaea,New York Mets,0,22.0,6.55,0.2233,0.0971,4.46,4.33
Slade Cecconi,Cleveland Guardians,7,35.7,6.56,0.1707,0.0793,5.83,5.19
Tanner Banks,Philadelphia Phillies,0,12.3,6.57,0.2273,0.1212,3.71,4.14
Alex Lange,Kansas City Royals,0,13.7,6.59,0.2969,0.1562,4.67,4.35
Jacob Lopez,Athletics,6,30.0,6.6,0.1575,0.1507,6.4,5.33
Ryne Nelson,Arizona Diamondbacks,7,31.3,6.61,0.1958,0.0909,5.5,4.9
José Suarez,Atlanta Braves,1,16.3,6.61,0.2658,0.1519,2.77,3.85
Ryan Weiss,Houston Astros,2,21.7,6.65,0.2358,0.1509,6.65,5.12
José Alvarado,Philadelphia Phillies,0,10.7,6.75,0.2281,0.1053,2.95,4.02
Camilo Doval,New York Yankees,0,12.0,6.75,0.2745,0.0588,4.8,4.36
Mason Fluharty,Toronto Blue Jays,1,12.0,6.75,0.2963,0.1296,3.3,4.06
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.39,4.53
Brandon Sproat,Milwaukee Brewers,4,26.7,6.75,0.2174,0.1304,6.36,5.19
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,9.0,4.99
Luinder Avila,Kansas City Royals,1,9.0,7.0,0.2045,0.0909,3.92,4.2
Mason Englert,Tampa Bay Rays,1,12.7,7.11,0.1667,0.0667,6.61,4.75
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,3.45,4.17
Adrian Houser,San Francisco Giants,6,30.3,7.12,0.1119,0.0699,5.74,5.0
Osvaldo Bido,Chicago White Sox,0,16.3,7.16,0.1528,0.1389,6.38,4.83
Devin Williams,New York Mets,0,10.0,7.2,0.34,0.12,2.84,4.01
Zack Littell,Washington Nationals,5,32.3,7.24,0.1133,0.08,8.43,6.5
Victor Vodnik,Colorado Rockies,0,13.7,7.24,0.1818,0.1212,5.26,4.48
Tatsuya Imai,Houston Astros,3,8.7,7.27,0.2955,0.25,4.29,4.26
Andre Granillo,Washington Nationals,0,7.3,7.36,0.0769,0.2051,7.37,4.63
Alex Hoppe,Seattle Mariners,0,3.7,7.36,0.4118,0.1765,1.77,4.1
Seth Johnson,Philadelphia Phillies,0,3.7,7.36,0.1905,0.1429,4.23,4.25
Javier Assad,Chicago Cubs,3,19.0,7.58,0.131,0.0714,4.98,4.48
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,9.0,5.09
Chris Paddack,Miami Marlins,6,30.7,7.63,0.1849,0.0685,5.0,4.63
Hunter Barco,Pittsburgh Pirates,0,11.7,7.71,0.1333,0.15,7.94,4.97
Andrew Hoffmann,Arizona Diamondbacks,0,11.7,7.71,0.2034,0.1356,6.74,4.73
Ryne Stanek,St. Louis Cardinals,0,14.0,7.71,0.2603,0.1781,4.14,4.22
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,6.59,4.51
Spencer Strider,Atlanta Braves,1,3.3,8.1,0.3158,0.2632,7.94,4.45
Joel Payamps,Atlanta Braves,0,7.7,8.22,0.25,0.1111,5.75,4.44
Miles Mikolas,Washington Nationals,4,27.3,8.23,0.1496,0.0866,6.76,5.39
Jonathan Bowlan,Philadelphia Phillies,0,8.7,8.31,0.2308,0.0769,2.1,3.94
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,4.79,4.34
Drew Pomeranz,Los Angeles Angels,0,12.7,8.53,0.1667,0.1167,7.56,4.95
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,4.24,4.25
Kyle Nicolas,Cincinnati Reds,0,7.3,8.59,0.1667,0.3095,8.32,4.75
Enmanuel De Jesus,Detroit Tigers,0,9.3,8.68,0.1961,0.1373,3.25,4.09
Anthony Banda,Minnesota Twins,0,14.0,9.0,0.194,0.0746,5.07,4.44
Charlie Barnes,Chicago Cubs,0,3.0,9.0,0.0588,0.1765,6.47,4.36
Kodai Senga,New York Mets,5,20.0,9.0,0.2371,0.134,6.19,4.9
Brayan Bello,Boston Red Sox,6,25.7,9.12,0.1278,0.1128,7.62,5.69
Taijuan Walker,Philadelphia Phillies,4,22.7,9.13,0.1478,0.0957,7.81,5.6
Hunter Gaddis,Cleveland Guardians,0,5.7,9.53,0.2258,0.129,7.37,4.54
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,6.78,4.45
Max Scherzer,Toronto Blue Jays,5,18.7,9.64,0.119,0.0952,8.39,5.54
Matt Svanson,St. Louis Cardinals,0,17.7,9.68,0.1818,0.1364,6.48,4.91
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,5.32,4.32
Matt Waldron,San Diego Padres,3,13.7,9.88,0.1159,0.0725,6.36,4.73
Merrill Kelly,Arizona Diamondbacks,4,19.0,9.95,0.1429,0.1531,8.14,5.48
Pete Fairbanks,Miami Marlins,1,9.0,10.0,0.3171,0.0976,3.36,4.12
Jordan Romano,Los Angeles Angels,0,8.0,10.13,0.2857,0.1429,4.39,4.27
Phil Maton,Chicago Cubs,0,7.0,10.29,0.2564,0.1282,5.57,4.4
Bryan Abreu,Houston Astros,0,11.3,10.32,0.2787,0.2623,9.0,5.15
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,5.45,4.42
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,4.97,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,5.8,4.41
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,5.66,4.45
James McCann,Arizona Diamondbacks,0,4.0,11.25,0.0,0.1304,8.64,4.54
Nick Sandlin,Los Angeles Angels,0,8.7,11.42,0.15,0.125,7.52,4.72
Colton Gordon,Houston Astros,1,9.3,11.57,0.22,0.06,9.0,4.99
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.0,4.62
Luis García,Minnesota Twins,0,8.3,11.88,0.0889,0.0667,3.62,4.16
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.0,4.49
Cam Sanders,Pittsburgh Pirates,0,3.0,12.0,0.2667,0.1333,2.47,4.16
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,7.77,4.47
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,8.6,4.93
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,6.44,4.37
Joey Lucchesi,Los Angeles Angels,0,3.3,13.5,0.1667,0.25,9.0,4.51
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.64,4.54
Steven Cruz,Kansas City Royals,0,5.0,14.4,0.2692,0.1538,9.0,4.65
Luis Morales,Athletics,2,9.3,14.46,0.1273,0.2182,9.0,4.99
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,8.47,4.46
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.0,4.57
Jose Trevino,Cincinnati Reds,0,4.0,15.75,0.0417,0.0417,4.14,4.24
Ryan Johnson,Los Angeles Angels,1,3.3,16.2,0.0952,0.1905,9.0,4.51
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,9.0,4.49
Andrew Kittredge,Baltimore Orioles,0,3.3,18.9,0.2,0.05,5.54,4.32
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,8.87,4.53
Keegan Akin,Baltimore Orioles,0,3.0,21.0,0.1765,0.0,9.0,4.49
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.0,4.54
