Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Kelvin Herrera,Kansas City Royals,0,59.3,4.25,0.2162,0.0772,4.3,4.29
Lance McCullers Jr.,Houston Astros,22,118.7,4.25,0.2578,0.0781,3.09,3.09
Aaron Sanchez,Toronto Blue Jays,8,36.0,4.25,0.1437,0.1198,5.73,5.14
Gerrit Cole,Pittsburgh Pirates,33,203.0,4.26,0.2309,0.0648,4.08,4.08
Dan Straily,Miami Marlins,33,181.7,4.26,0.2211,0.078,4.57,4.57
R.A. Dickey,Atlanta Braves,31,190.0,4.26,0.1669,0.0822,4.71,4.71
Ben Lively,Philadelphia Phillies,15,88.7,4.26,0.1398,0.0645,4.97,4.97
Gabriel Moya,Minnesota Twins,0,6.3,4.26,0.1923,0.0769,6.62,4.5
Andrew Triggs,Oakland Athletics,12,65.3,4.27,0.1767,0.0671,4.47,4.47
Santiago Casilla,Oakland Athletics,0,59.0,4.27,0.2201,0.0849,4.4,4.4
Danny Salazar,Cleveland Indians,19,103.0,4.28,0.3303,0.1002,3.47,3.47
Henderson Alvarez,Philadelphia Phillies,3,14.7,4.3,0.0896,0.1642,6.35,4.76
Jakob Junis,Kansas City Royals,16,98.3,4.3,0.1896,0.0592,4.54,4.54
Sandy Alcantara,St. Louis Cardinals,0,8.3,4.32,0.2564,0.1538,6.03,4.5
Matt Grace,Washington Nationals,1,50.0,4.32,0.1442,0.0837,3.95,4.0
Sean Newcomb,Atlanta Braves,19,100.0,4.32,0.2368,0.125,4.18,4.18
Brian Johnson,Boston Red Sox,5,27.0,4.33,0.1736,0.0661,4.89,4.54
Jon Lester,Chicago Cubs,32,180.7,4.33,0.2359,0.0786,4.09,4.09
Chad Kuhl,Pittsburgh Pirates,31,157.3,4.35,0.2088,0.1059,4.24,4.24
Blaine Boyer,Boston Red Sox,0,41.3,4.35,0.1854,0.0787,3.58,3.79
Hisashi Iwakuma,Seattle Mariners,6,31.0,4.35,0.125,0.0938,6.41,5.36
Jimmy Yacabonis,Baltimore Orioles,0,20.7,4.35,0.0889,0.1556,5.67,4.74
Sam Gaviglio,Kansas City Royals,13,74.3,4.36,0.1565,0.0831,5.8,5.8
Félix Hernández,Seattle Mariners,16,86.7,4.36,0.212,0.0707,5.01,5.01
Chris O'Grady,Miami Marlins,6,33.0,4.36,0.2069,0.1241,4.63,4.46
Sean Manaea,Oakland Athletics,29,158.7,4.37,0.2023,0.0795,4.09,4.09
Shawn Armstrong,Cleveland Indians,0,24.7,4.38,0.1852,0.0926,5.5,4.76
Simon Castro,Oakland Athletics,0,37.0,4.38,0.2288,0.0915,5.01,4.72
Jeurys Familia,New York Mets,0,24.7,4.38,0.2252,0.1351,3.6,3.98
James Hoyt,Houston Astros,0,49.3,4.38,0.3128,0.0664,3.29,3.46
Daniel Hudson,Pittsburgh Pirates,0,61.7,4.38,0.2435,0.1218,4.33,4.33
Erasmo Ramírez,Seattle Mariners,19,131.3,4.39,0.2022,0.0575,4.42,4.42
Germán Márquez,Colorado Rockies,29,162.0,4.39,0.2097,0.0699,4.4,4.4
Michael Pineda,New York Yankees,17,96.3,4.39,0.2244,0.0512,4.65,4.65
Yacksel Ríos,Philadelphia Phillies,0,16.3,4.41,0.2329,0.1233,5.9,4.7
Jaime García,New York Yankees,27,157.0,4.41,0.1917,0.0951,4.24,4.24
Jeff Samardzija,San Francisco Giants,32,207.7,4.42,0.242,0.0378,3.6,3.6
Cam Bedrosian,Los Angeles Angels,0,44.7,4.43,0.2789,0.0895,3.37,3.6
Matt Dermody,Toronto Blue Jays,0,22.3,4.43,0.1579,0.0526,6.24,4.99
Eduardo Paredes,Los Angeles Angels,0,22.3,4.43,0.1848,0.0652,4.0,4.16
Rob Scahill,Milwaukee Brewers,0,22.3,4.43,0.1031,0.1031,5.75,4.81
Tom Wilhelmsen,Arizona Diamondbacks,0,26.3,4.44,0.1504,0.1062,5.31,4.72
Jameson Taillon,Pittsburgh Pirates,25,133.7,4.44,0.2129,0.0784,3.47,3.47
Drew Storen,Cincinnati Reds,0,54.7,4.45,0.1951,0.0935,4.87,4.81
Michael Lorenzen,Cincinnati Reds,0,83.0,4.45,0.2216,0.0942,4.0,4.0
Sal Romano,Cincinnati Reds,16,87.0,4.45,0.1901,0.0964,4.23,4.23
Mike Dunn,Colorado Rockies,0,50.3,4.47,0.2591,0.1273,4.62,4.56
Julio Teheran,Atlanta Braves,32,188.3,4.49,0.186,0.0887,4.94,4.94
Matt Andriese,Tampa Bay Rays,17,86.0,4.5,0.2032,0.0749,4.92,4.92
Aaron Bummer,Chicago White Sox,0,22.0,4.5,0.1868,0.1648,6.15,4.95
Jairo Labourt,Detroit Tigers,0,6.0,4.5,0.1429,0.25,5.32,4.36
Wade LeBlanc,Pittsburgh Pirates,0,68.0,4.5,0.1908,0.0601,4.27,4.27
Adalberto Mejía,Minnesota Twins,21,98.0,4.5,0.1919,0.0993,4.64,4.64
Mark Melancon,San Francisco Giants,0,30.0,4.5,0.2231,0.0462,3.22,3.73
Dan Runzler,Pittsburgh Pirates,0,4.0,4.5,0.2,0.1,9.0,4.57
Alex Wilson,Detroit Tigers,0,60.0,4.5,0.1615,0.0577,4.17,4.17
Matt Shoemaker,Los Angeles Angels,14,77.7,4.52,0.2117,0.0859,5.12,5.12
Johnny Cueto,San Francisco Giants,25,147.3,4.52,0.2099,0.0818,4.49,4.49
Juan Minaya,Chicago White Sox,0,43.7,4.53,0.2772,0.1087,4.55,4.47
Paul Sewald,New York Mets,0,65.3,4.55,0.2509,0.0764,3.73,3.73
Tyler Skaggs,Los Angeles Angels,16,85.0,4.55,0.2082,0.0767,4.55,4.55
Dinelson Lamet,San Diego Padres,21,114.3,4.57,0.2866,0.1113,4.34,4.34
Luke Gregerson,Houston Astros,0,61.0,4.57,0.2662,0.076,4.61,4.61
Daniel Wright,Los Angeles Angels,2,19.7,4.58,0.1294,0.0941,4.22,4.24
John Lackey,Chicago Cubs,30,170.7,4.59,0.2038,0.0725,5.29,5.29
Miguel González,Texas Rangers,27,156.0,4.62,0.1462,0.0804,4.87,4.87
Luke Jackson,Atlanta Braves,0,50.7,4.62,0.1473,0.0848,4.23,4.24
Oliver Pérez,Washington Nationals,0,33.0,4.64,0.2727,0.0839,3.82,4.01
Rick Porcello,Boston Red Sox,33,203.3,4.65,0.2045,0.0542,4.6,4.6
Joaquín Benoit,Pittsburgh Pirates,0,50.3,4.65,0.216,0.1033,4.5,4.46
Chris Volstad,Chicago White Sox,2,19.3,4.66,0.1316,0.0658,5.74,4.73
Oliver Drake,Milwaukee Brewers,0,56.0,4.66,0.247,0.0996,3.67,3.71
Tanner Roark,Washington Nationals,30,181.3,4.67,0.2139,0.0825,4.13,4.13
Austin Bibens-Dirkx,Texas Rangers,6,69.3,4.67,0.1271,0.0669,5.67,5.67
Steven Brault,Pittsburgh Pirates,4,34.7,4.67,0.142,0.0864,4.33,4.3
John Gant,St. Louis Cardinals,2,17.3,4.67,0.1447,0.1316,6.78,4.98
Luis Perdomo,San Diego Padres,29,163.7,4.67,0.1648,0.0908,4.4,4.4
Kevin Gausman,Baltimore Orioles,34,186.7,4.68,0.2194,0.087,4.47,4.47
Robert Stephenson,Cincinnati Reds,11,84.7,4.68,0.2245,0.1384,4.91,4.91
Nick Wittgren,Miami Marlins,0,42.3,4.68,0.2363,0.0714,3.57,3.77
Antonio Senzatela,Colorado Rockies,20,134.7,4.68,0.1809,0.0833,4.51,4.51
Deolis Guerra,Los Angeles Angels,0,25.0,4.68,0.2095,0.1143,4.91,4.52
Jackson Stephens,Cincinnati Reds,4,25.0,4.68,0.2079,0.0891,5.79,4.89
David Holmberg,Chicago White Sox,7,57.7,4.68,0.1213,0.125,6.79,6.69
Jeremy Jeffress,Milwaukee Brewers,1,65.3,4.68,0.1729,0.1153,5.23,5.23
Tyler Chatwood,Colorado Rockies,25,147.7,4.69,0.1902,0.122,4.93,4.93
Rubby De La Rosa,Arizona Diamondbacks,0,7.7,4.7,0.3529,0.1176,4.98,4.34
Ryan Pressly,Minnesota Twins,0,61.3,4.7,0.2421,0.0754,4.36,4.36
Zac Rosscup,Colorado Rockies,0,7.7,4.7,0.3125,0.0,3.93,4.21
Kevin Shackelford,Cincinnati Reds,0,30.7,4.7,0.2815,0.0963,4.78,4.52
Bobby Wahl,Oakland Athletics,0,7.7,4.7,0.2222,0.1111,3.02,4.09
Seth Lugo,New York Mets,18,101.3,4.71,0.195,0.0573,3.94,3.94
Jerad Eickhoff,Philadelphia Phillies,24,128.0,4.71,0.2049,0.092,4.29,4.29
Boone Logan,Cleveland Indians,0,21.0,4.71,0.3077,0.0989,3.15,3.86
Reynaldo López,Chicago White Sox,8,47.7,4.72,0.1449,0.0676,4.74,4.64
Jarlín García,Miami Marlins,0,53.3,4.73,0.1867,0.0756,4.22,4.22
Masahiro Tanaka,New York Yankees,30,178.3,4.74,0.258,0.0545,4.33,4.33
Luis Cessa,New York Yankees,5,36.0,4.75,0.1875,0.1062,5.68,5.11
Dustin McGowan,Miami Marlins,0,77.7,4.75,0.1939,0.0818,4.8,4.8
Diego Moreno,Tampa Bay Rays,0,5.7,4.76,0.2308,0.0769,4.91,4.31
Scott Feldman,Cincinnati Reds,21,111.3,4.77,0.197,0.0742,5.04,5.04
Tyler Clippard,Houston Astros,0,60.3,4.77,0.2727,0.1174,4.56,4.56
Joe Musgrove,Houston Astros,15,109.3,4.77,0.2121,0.0606,4.37,4.37
Ty Blach,San Francisco Giants,24,163.7,4.78,0.1055,0.0621,4.41,4.41
Brad Ziegler,Miami Marlins,0,47.0,4.79,0.1232,0.0758,3.72,3.84
Clayton Richard,San Diego Padres,32,197.3,4.79,0.176,0.0688,4.22,4.22
Mike Foltynewicz,Atlanta Braves,28,154.0,4.79,0.2066,0.0853,4.32,4.32
Kevin Siegrist,Philadelphia Phillies,0,39.3,4.81,0.25,0.1279,4.37,4.33
Tyler Anderson,Colorado Rockies,15,86.0,4.81,0.2238,0.0718,4.66,4.66
Brandon Woodruff,Milwaukee Brewers,8,43.0,4.81,0.1739,0.0761,4.36,4.33
Martín Pérez,Texas Rangers,32,185.0,4.82,0.1418,0.0777,4.64,4.64
Giovanny Gallegos,New York Yankees,0,20.3,4.87,0.25,0.0568,3.64,4.04
Jarred Cosart,San Diego Padres,6,24.0,4.88,0.1316,0.1667,4.52,4.36
Doug Fister,Boston Red Sox,15,90.3,4.88,0.2117,0.0969,3.97,3.97
Warwick Saupold,Detroit Tigers,0,62.7,4.88,0.1571,0.1107,5.38,5.38
Buddy Boshers,Minnesota Twins,0,35.0,4.89,0.183,0.0654,5.18,4.79
Josh A. Smith,Oakland Athletics,0,35.0,4.89,0.1656,0.0993,4.12,4.17
Ryan Garton,Seattle Mariners,0,22.0,4.91,0.1778,0.0667,4.88,4.48
Luiz Gohara,Atlanta Braves,5,29.3,4.91,0.252,0.065,2.74,3.51
Alex Wimmers,Minnesota Twins,0,7.3,4.91,0.1842,0.2105,8.06,4.72
Ricky Nolasco,Los Angeles Angels,33,181.0,4.92,0.1817,0.0737,5.09,5.09
Hansel Robles,New York Mets,0,56.7,4.92,0.2429,0.1174,5.13,5.08
Trevor Cahill,Kansas City Royals,14,84.0,4.93,0.2283,0.1181,5.27,5.27
Scott Oberg,Colorado Rockies,0,58.3,4.94,0.2075,0.0906,3.49,3.51
Grant Dayton,Los Angeles Dodgers,0,23.7,4.94,0.1961,0.1176,5.73,4.83
Tyler Duffey,Minnesota Twins,0,71.0,4.94,0.2161,0.0581,3.71,3.71
Matt Garza,Milwaukee Brewers,22,114.7,4.94,0.1567,0.0893,4.9,4.9
Austin Brice,Cincinnati Reds,0,32.7,4.96,0.1898,0.0511,4.86,4.58
Mark Leiter Jr.,Philadelphia Phillies,11,90.7,4.96,0.2127,0.0785,5.13,5.13
Josh Tomlin,Cleveland Indians,26,141.0,4.98,0.1863,0.0239,4.11,4.11
Marco Estrada,Toronto Blue Jays,33,186.0,4.98,0.2184,0.0881,4.6,4.6
Jake Barrett,Arizona Diamondbacks,0,27.0,5.0,0.2149,0.124,6.26,5.15
Christian Bergman,Seattle Mariners,8,54.0,5.0,0.1435,0.0652,5.82,5.66
Joe Ross,Washington Nationals,13,73.7,5.01,0.2105,0.0619,4.98,4.98
Chad Bettis,Colorado Rockies,9,46.3,5.05,0.15,0.055,4.88,4.73
Jason Hursh,Atlanta Braves,0,10.7,5.06,0.1489,0.0851,4.46,4.29
Derek Law,San Francisco Giants,0,37.3,5.06,0.2083,0.0833,4.3,4.28
Justin Nicolino,Miami Marlins,8,48.0,5.06,0.1135,0.0873,5.55,5.29
Adam Ottavino,Colorado Rockies,0,53.3,5.06,0.2593,0.1605,5.16,5.05
Kyle Gibson,Minnesota Twins,29,158.0,5.07,0.1746,0.0866,4.85,4.85
Jacob Turner,Washington Nationals,2,39.0,5.08,0.1353,0.0882,5.87,5.3
Craig Breslow,Cleveland Indians,0,35.3,5.09,0.1447,0.0881,4.68,4.5
Cody Reed,Cincinnati Reds,1,17.7,5.09,0.2152,0.2405,6.66,4.96
Yohander Méndez,Texas Rangers,0,12.3,5.11,0.1346,0.0577,6.15,4.64
Adam Wainwright,St. Louis Cardinals,23,123.3,5.11,0.1758,0.0824,4.28,4.28
Josh Smoker,New York Mets,0,56.3,5.11,0.2547,0.1199,4.91,4.87
Albert Suárez,San Francisco Giants,0,31.7,5.12,0.2519,0.0815,3.78,4.0
Junior Guerra,Milwaukee Brewers,14,70.3,5.12,0.2134,0.1369,6.58,6.58
Aríel Miranda,Seattle Mariners,29,160.0,5.12,0.2021,0.0929,5.72,5.72
Koda Glover,Washington Nationals,0,19.3,5.12,0.2125,0.05,2.68,3.75
Vince Velasquez,Philadelphia Phillies,15,72.0,5.13,0.2159,0.1079,5.51,5.51
Ryan Dull,Oakland Athletics,0,42.0,5.14,0.2542,0.0904,4.53,4.45
Ernesto Frieri,Texas Rangers,0,7.0,5.14,0.1613,0.1935,4.29,4.25
Michael Tonkin,Minnesota Twins,0,21.0,5.14,0.2474,0.1237,6.44,5.01
Dillon Peters,Miami Marlins,6,31.3,5.17,0.1942,0.1367,4.68,4.48
Nick Tepesch,Toronto Blue Jays,4,15.7,5.17,0.1125,0.1125,9.0,5.49
Ariel Hernández,Cincinnati Reds,0,24.3,5.18,0.2685,0.2037,6.68,5.24
Robert Gsellman,New York Mets,22,119.7,5.19,0.1494,0.0765,4.88,4.88
Kevin McGowan,New York Mets,0,8.7,5.19,0.2,0.15,6.38,4.56
Ben Taylor,Boston Red Sox,0,17.3,5.19,0.225,0.1125,4.88,4.43
Edwin Jackson,Washington Nationals,13,76.0,5.21,0.177,0.0855,6.14,6.14
Zack Wheeler,New York Mets,17,86.3,5.21,0.2098,0.1036,5.03,5.03
Fernando Salas,Los Angeles Angels,0,58.7,5.22,0.2129,0.0837,3.92,3.92
Mike Fiers,Houston Astros,28,153.3,5.22,0.2176,0.0924,5.43,5.43
James Shields,Chicago White Sox,21,117.0,5.23,0.1996,0.1027,5.82,5.82
Félix Peña,Chicago Cubs,0,34.3,5.24,0.2387,0.1161,5.77,5.12
Alec Asher,Baltimore Orioles,6,60.0,5.25,0.1774,0.0868,5.25,5.25
Matthew Boyd,Detroit Tigers,25,135.0,5.27,0.1818,0.0876,4.5,4.5
Erik Goeddel,New York Mets,0,29.0,5.28,0.2705,0.0902,5.6,4.9
Jason Hammel,Kansas City Royals,32,180.3,5.29,0.1803,0.0597,4.36,4.36
Jesse Hahn,Oakland Athletics,13,69.7,5.3,0.1741,0.0854,3.61,3.61
Daniel Norris,Detroit Tigers,18,101.7,5.31,0.187,0.0957,4.38,4.38
Austin Pruitt,Tampa Bay Rays,8,83.0,5.31,0.1779,0.0593,4.26,4.26
Tyler Pill,New York Mets,3,22.0,5.32,0.1616,0.101,5.1,4.56
Ian Krol,Atlanta Braves,0,49.0,5.33,0.2056,0.0981,5.01,4.87
T.J. McFarland,Arizona Diamondbacks,1,54.0,5.33,0.1203,0.0705,4.09,4.11
Andrew Moore,Seattle Mariners,9,59.0,5.34,0.1276,0.0329,5.64,5.62
Joe Biagini,Toronto Blue Jays,18,119.7,5.34,0.1876,0.0812,4.26,4.26
Jesse Chavez,Los Angeles Angels,21,138.0,5.35,0.2031,0.0768,5.08,5.08
Ian Kennedy,Kansas City Royals,30,154.0,5.38,0.2,0.0931,5.6,5.6
Jandel Gustave,Houston Astros,0,5.0,5.4,0.08,0.28,6.55,4.44
Chad Qualls,Colorado Rockies,0,16.7,5.4,0.1528,0.0694,5.07,4.48
Chris Smith,Toronto Blue Jays,0,5.0,5.4,0.0435,0.0435,5.95,4.39
Julio Urías,Los Angeles Dodgers,5,23.3,5.4,0.1078,0.1373,4.69,4.42
Matt Cain,San Francisco Giants,23,124.3,5.43,0.132,0.0863,5.06,5.06
Jeremy Hellickson,Baltimore Orioles,30,164.0,5.43,0.1381,0.0676,5.76,5.76
Blake Wood,Los Angeles Angels,0,74.3,5.45,0.253,0.0994,3.66,3.66
Matt Strahm,Kansas City Royals,3,34.7,5.45,0.2403,0.1429,5.43,4.93
Neftalí Feliz,Kansas City Royals,0,46.0,5.48,0.1888,0.1173,5.65,5.32
Tony Barnette,Texas Rangers,0,57.3,5.49,0.2262,0.0873,4.0,4.01
Tim Adleman,Cincinnati Reds,20,122.3,5.52,0.2034,0.096,5.86,5.86
Rafael Montero,New York Mets,18,119.0,5.52,0.2073,0.1218,4.36,4.36
Matt Moore,San Francisco Giants,31,174.3,5.52,0.1873,0.0848,4.74,4.74
Justin Grimm,Chicago Cubs,0,55.3,5.53,0.2543,0.1164,5.35,5.27
Luke Farrell,Cincinnati Reds,1,13.0,5.54,0.1475,0.1639,6.07,4.64
Jim Johnson,Atlanta Braves,0,56.7,5.56,0.2383,0.0977,4.21,4.21
Carlos Estévez,Colorado Rockies,0,32.3,5.57,0.2081,0.094,3.83,4.02
Jharel Cotton,Oakland Athletics,24,129.0,5.58,0.1855,0.0936,5.67,5.67
Wade Miley,Baltimore Orioles,32,157.3,5.61,0.1951,0.1277,5.26,5.26
Lucas Sims,Atlanta Braves,10,57.7,5.62,0.1725,0.0902,5.06,5.03
Michael Feliz,Houston Astros,0,48.0,5.63,0.3211,0.1009,3.77,3.87
Nick Gardewine,Texas Rangers,0,8.0,5.63,0.075,0.175,6.65,4.57
Zach Lee,San Diego Padres,1,8.0,5.63,0.1463,0.1951,6.27,4.52
Tyler Webb,Milwaukee Brewers,0,8.0,5.63,0.2222,0.1389,6.27,4.52
Héctor Santiago,Minnesota Twins,14,70.3,5.63,0.164,0.0997,6.01,6.01
Nick Martinez,Texas Rangers,18,111.3,5.66,0.1402,0.0586,5.79,5.79
Francisco Liriano,Houston Astros,18,97.0,5.66,0.1936,0.1207,4.63,4.63
Silvino Bracho,Arizona Diamondbacks,0,20.7,5.66,0.2874,0.0805,4.89,4.47
Steven Okert,San Francisco Giants,0,27.0,5.67,0.1864,0.0932,4.52,4.37
Joe Blanton,Washington Nationals,0,44.3,5.68,0.2,0.0667,5.27,5.0
Michael Brady,Oakland Athletics,0,31.7,5.68,0.1765,0.0441,5.55,4.94
Junichi Tazawa,Miami Marlins,0,55.3,5.69,0.1597,0.0924,4.96,4.9
Jumbo Diaz,Tampa Bay Rays,0,30.0,5.7,0.2059,0.1103,4.52,4.38
Yovani Gallardo,Seattle Mariners,22,130.7,5.72,0.1626,0.1038,5.52,5.52
Braden Shipley,Arizona Diamondbacks,3,25.0,5.76,0.1475,0.123,6.23,5.07
Mike Wright Jr.,Baltimore Orioles,0,25.0,5.76,0.2569,0.0642,4.71,4.44
Drew VerHagen,Detroit Tigers,2,34.3,5.77,0.1724,0.0621,6.27,5.4
Bryan Mitchell,New York Yankees,1,32.7,5.79,0.1111,0.085,4.19,4.22
Tony Sipp,Houston Astros,0,37.3,5.79,0.2364,0.097,5.21,4.85
Francis Martes,Houston Astros,4,54.3,5.8,0.2771,0.1245,4.44,4.42
Ryne Stanek,Tampa Bay Rays,0,20.0,5.85,0.3053,0.1263,5.95,4.82
Phil Hughes,Minnesota Twins,9,53.7,5.87,0.1557,0.0533,5.42,5.3
Sammy Solís,Washington Nationals,0,26.0,5.88,0.25,0.1161,4.5,4.36
Jeff Hoffman,Colorado Rockies,16,99.3,5.89,0.1864,0.0909,4.79,4.79
Michael Ynoa,Chicago White Sox,0,29.0,5.9,0.1631,0.156,6.15,5.17
Mike Pelfrey,Chicago White Sox,21,120.0,5.93,0.1447,0.1136,6.34,6.34
A.J. Griffin,Texas Rangers,15,77.3,5.94,0.1805,0.0828,6.25,6.25
Blaine Hardy,Detroit Tigers,0,33.3,5.94,0.1795,0.0833,5.37,4.87
Anthony Banda,Arizona Diamondbacks,4,25.7,5.96,0.2174,0.087,3.23,3.81
Paolo Espino,Texas Rangers,2,24.0,6.0,0.1835,0.0917,6.9,5.31
Justin Haley,Minnesota Twins,0,18.0,6.0,0.1728,0.0741,4.93,4.45
Ronald Herrera,New York Yankees,0,3.0,6.0,0.2143,0.0714,7.48,4.41
Nick Pivetta,Philadelphia Phillies,26,133.0,6.02,0.2397,0.0976,4.86,4.86
Marco Gonzales,Seattle Mariners,8,40.0,6.08,0.173,0.0595,5.05,4.78
Steven Matz,New York Mets,13,66.7,6.08,0.1611,0.0638,5.04,5.04
Jordan Zimmermann,Detroit Tigers,29,160.0,6.08,0.1445,0.0617,5.17,5.17
Sam Dyson,San Francisco Giants,0,54.7,6.09,0.1308,0.1154,5.62,5.5
Artie Lewicki,Detroit Tigers,1,10.3,6.1,0.1154,0.0769,4.41,4.28
Daniel Gossett,Oakland Athletics,18,91.3,6.11,0.1739,0.0749,5.58,5.58
Adam Conley,Miami Marlins,20,102.7,6.14,0.1555,0.0907,5.61,5.61
Rob Whalen,Seattle Mariners,1,7.3,6.14,0.0645,0.0645,6.01,4.47
Zach Eflin,Philadelphia Phillies,11,64.3,6.16,0.125,0.0429,6.09,6.09
Derek Holland,Chicago White Sox,26,135.0,6.2,0.1661,0.1198,6.44,6.44
Josh Osich,San Francisco Giants,0,43.3,6.23,0.2139,0.1343,5.2,4.94
Ricardo Rodríguez,Texas Rangers,0,13.0,6.23,0.1833,0.0667,5.61,4.54
Jason Grilli,Texas Rangers,0,40.0,6.3,0.2609,0.0978,6.07,5.47
Mike Bolsinger,Toronto Blue Jays,5,41.3,6.31,0.199,0.1378,6.27,5.64
Jack Flaherty,St. Louis Cardinals,5,21.3,6.33,0.2128,0.1064,5.26,4.61
Joely Rodríguez,Philadelphia Phillies,0,27.0,6.33,0.1343,0.1119,5.85,4.97
Brett Anderson,Toronto Blue Jays,13,55.3,6.34,0.1514,0.0837,4.09,4.1
Casey Lawrence,Seattle Mariners,2,55.3,6.34,0.197,0.0947,5.26,5.18
Chase De Jong,Seattle Mariners,4,28.3,6.35,0.104,0.104,5.9,5.03
Chris Beck,Chicago White Sox,0,64.7,6.4,0.1429,0.1156,6.83,6.83
Aníbal Sánchez,Detroit Tigers,17,105.3,6.41,0.2158,0.0602,5.32,5.32
John Axford,Oakland Athletics,0,21.0,6.43,0.1927,0.156,5.72,4.76
Homer Bailey,Cincinnati Reds,18,91.0,6.43,0.1595,0.1,4.9,4.9
Bryan Morris,San Francisco Giants,0,21.0,6.43,0.1596,0.117,3.91,4.13
Aaron Slegers,Minnesota Twins,3,15.3,6.46,0.1429,0.0952,5.69,4.62
Adam Kolarek,Tampa Bay Rays,0,8.3,6.48,0.1,0.1,8.19,4.8
Josh Ravin,Los Angeles Dodgers,0,16.7,6.48,0.2676,0.1268,5.79,4.68
Bartolo Colon,Minnesota Twins,28,143.0,6.48,0.1373,0.054,5.21,5.21
Asher Wojciechowski,Cincinnati Reds,8,62.3,6.5,0.2294,0.0681,5.17,5.17
Dylan Floro,Chicago Cubs,0,9.7,6.52,0.1333,0.0444,5.53,4.46
David Paulino,Houston Astros,6,29.0,6.52,0.2656,0.0547,5.11,4.67
Brandon Maurer,Kansas City Royals,0,59.3,6.52,0.221,0.0712,3.92,3.93
Carter Capps,San Diego Padres,0,12.3,6.57,0.1429,0.0408,4.61,4.32
Mat Latos,Toronto Blue Jays,3,15.0,6.6,0.1429,0.1143,7.95,5.17
Dillon Overton,San Diego Padres,2,23.0,6.65,0.1068,0.0388,6.24,5.01
Tom Koehler,Toronto Blue Jays,13,72.7,6.69,0.1856,0.1048,6.04,6.04
Matt Harvey,New York Mets,18,92.7,6.7,0.1555,0.109,6.37,6.37
Barrett Astin,Cincinnati Reds,0,8.0,6.75,0.0488,0.1707,9.0,4.88
Shane Carle,Colorado Rockies,0,4.0,6.75,0.2105,0.0,4.4,4.26
Dietrich Enns,Minnesota Twins,1,4.0,6.75,0.0952,0.0476,9.0,4.57
Buck Farmer,Detroit Tigers,11,48.0,6.75,0.2237,0.0913,5.05,4.89
Jeff Ferrell,Detroit Tigers,0,9.3,6.75,0.1224,0.102,6.26,4.56
Keury Mella,Cincinnati Reds,0,4.0,6.75,0.0526,0.1053,7.4,4.46
Chris Rowley,Toronto Blue Jays,3,18.7,6.75,0.1236,0.1124,6.36,4.91
Tanner Scheppers,Texas Rangers,0,4.0,6.75,0.2381,0.1429,3.65,4.21
Chris Smith,Oakland Athletics,9,55.7,6.79,0.124,0.088,7.01,6.81
Travis Wood,San Diego Padres,14,94.0,6.8,0.1491,0.1032,5.89,5.89
Ubaldo Jiménez,Baltimore Orioles,25,142.7,6.81,0.2145,0.0895,5.53,5.53
Tim Mayza,Toronto Blue Jays,0,17.0,6.88,0.3418,0.0506,2.97,3.89
Jonathan Broxton,St. Louis Cardinals,0,15.7,6.89,0.2051,0.141,4.87,4.41
Vance Worley,Miami Marlins,12,71.7,6.91,0.1502,0.0901,4.89,4.89
Chad Bell,Detroit Tigers,4,62.3,6.93,0.1945,0.1058,5.46,5.46
Robbie Ross Jr.,Boston Red Sox,0,9.0,7.0,0.2,0.1111,3.82,4.18
Jake Petricka,Chicago White Sox,0,25.7,7.01,0.2131,0.0492,4.98,4.56
Frankie Montas,Oakland Athletics,0,32.0,7.03,0.2368,0.1316,7.12,5.78
Shae Simmons,Seattle Mariners,0,7.7,7.04,0.2667,0.1333,4.32,4.26
Tyler Wilson,Baltimore Orioles,1,15.3,7.04,0.1286,0.0571,5.5,4.57
Andrew Heaney,Los Angeles Angels,5,21.7,7.06,0.2673,0.0891,9.0,5.97
Lucas Harrell,Toronto Blue Jays,0,6.3,7.11,0.1818,0.1212,5.2,4.35
Raúl Alcántara,Oakland Athletics,4,24.0,7.13,0.1111,0.1111,6.73,5.24
Neil Ramírez,New York Mets,0,31.3,7.18,0.2876,0.1373,4.94,4.61
Chris Gimenez,Minnesota Twins,0,5.0,7.2,0.0,0.0,5.75,4.37
Mike Morin,Kansas City Royals,0,20.0,7.2,0.172,0.0538,4.4,4.3
Rex Brothers,Atlanta Braves,0,23.7,7.23,0.3143,0.1143,3.66,4.02
Brian Ellington,Miami Marlins,0,44.7,7.25,0.2192,0.1598,5.79,5.4
Jeanmar Gómez,Philadelphia Phillies,0,22.3,7.25,0.21,0.07,6.55,5.11
Shawn Kelley,Washington Nationals,0,26.0,7.27,0.2066,0.0909,8.61,6.14
Miguel Díaz,San Diego Padres,3,41.7,7.34,0.1719,0.1302,7.01,6.17
Bronson Arroyo,Cincinnati Reds,14,71.0,7.35,0.1398,0.059,6.98,6.98
J.P. Howell,Toronto Blue Jays,0,11.0,7.36,0.1154,0.1346,6.33,4.63
Max Povse,Seattle Mariners,0,3.7,7.36,0.0952,0.0476,6.42,4.38
Amir Garrett,Cincinnati Reds,14,70.7,7.39,0.1963,0.1246,7.38,7.38
Jayson Aquino,Baltimore Orioles,2,13.3,7.43,0.2097,0.0968,6.45,4.74
