Name,Team,GS,IP,ERA,K%,BB%,raw_fip,ERA_est
Tyler Zuber,Kansas City Royals,0,22.0,4.09,0.303,0.202,5.65,4.76
Jesús Luzardo,Oakland Athletics,9,59.0,4.12,0.2379,0.0685,4.15,4.16
Hunter Harvey,Baltimore Orioles,0,8.7,4.15,0.1622,0.0541,5.81,4.48
Julian Merryweather,Toronto Blue Jays,3,13.0,4.15,0.2727,0.1091,2.23,3.81
Scott Barlow,Kansas City Royals,0,30.0,4.2,0.312,0.072,3.39,3.82
Brett Anderson,Milwaukee Brewers,10,47.0,4.21,0.1584,0.0495,4.35,4.32
Alex Claudio,Milwaukee Brewers,0,19.0,4.26,0.1852,0.0741,4.05,4.19
Chad Kuhl,Pittsburgh Pirates,9,46.3,4.27,0.2234,0.1421,5.44,5.17
Michael Lorenzen,Cincinnati Reds,2,33.7,4.28,0.2381,0.1156,3.84,4.02
Erick Fedde,Washington Nationals,8,50.3,4.29,0.1261,0.0991,6.11,5.81
Alex Cobb,Baltimore Orioles,10,52.3,4.3,0.1681,0.0796,4.84,4.76
Matt Barnes,Boston Red Sox,0,23.0,4.3,0.3039,0.1373,4.81,4.46
Gregory Soto,Detroit Tigers,0,23.0,4.3,0.2959,0.1327,3.72,4.05
Luis Avilán,New York Yankees,0,8.3,4.32,0.2308,0.1282,5.91,4.48
Kris Bubic,Kansas City Royals,10,50.0,4.32,0.2207,0.0991,4.71,4.64
Kyle Freeland,Colorado Rockies,13,70.7,4.33,0.1513,0.0757,4.61,4.61
Justin Dunn,Seattle Mariners,10,45.7,4.34,0.1919,0.1566,6.5,5.97
Carson Fulmer,Baltimore Orioles,0,10.3,4.35,0.2391,0.1087,4.32,4.26
T.J. McFarland,Oakland Athletics,0,20.7,4.35,0.0978,0.0543,6.3,4.96
Taylor Clarke,Arizona Diamondbacks,5,43.3,4.36,0.2186,0.1148,5.16,4.91
Tyler Anderson,San Francisco Giants,11,59.7,4.37,0.1577,0.0962,4.33,4.33
Ryan Weber,Boston Red Sox,5,43.0,4.4,0.1459,0.0757,5.5,5.15
Brady Lail,Seattle Mariners,0,16.3,4.41,0.169,0.0986,7.32,5.09
Nick Vincent,Miami Marlins,0,22.3,4.43,0.1848,0.0652,5.48,4.71
Ryan Thompson,Tampa Bay Rays,1,26.3,4.44,0.2018,0.0702,4.29,4.27
Andrew Heaney,Los Angeles Angels,12,66.7,4.46,0.2509,0.0681,3.75,3.75
Alec Mills,Chicago Cubs,11,62.3,4.48,0.1825,0.0754,5.4,5.4
Austin Adams,San Diego Padres,0,4.0,4.5,0.4118,0.1176,4.4,4.26
Matt Andriese,Los Angeles Angels,1,32.0,4.5,0.2619,0.0873,4.25,4.25
Ryan Buchter,Los Angeles Angels,0,6.0,4.5,0.2759,0.2069,7.82,4.61
Blake Cederlind,Pittsburgh Pirates,0,4.0,4.5,0.25,0.0625,1.9,4.09
Paolo Espino,Washington Nationals,1,6.0,4.5,0.2593,0.0741,3.99,4.22
Ian Hamilton,Chicago White Sox,0,4.0,4.5,0.2,0.25,4.9,4.29
Tim Hill,San Diego Padres,0,18.0,4.5,0.2532,0.0759,4.43,4.3
Sean Manaea,Oakland Athletics,11,54.0,4.5,0.2027,0.036,3.67,3.73
Kevin McCarthy,Kansas City Royals,0,6.0,4.5,0.069,0.069,6.15,4.44
Adonis Medina,Philadelphia Phillies,1,4.0,4.5,0.2222,0.1667,3.4,4.19
Emilio Pagán,San Diego Padres,0,22.0,4.5,0.2644,0.1034,4.65,4.4
Martín Pérez,Boston Red Sox,12,62.0,4.5,0.1756,0.1069,4.85,4.85
Jose Quintana,Chicago Cubs,1,10.0,4.5,0.2927,0.0732,2.95,4.03
Cody Reed,Tampa Bay Rays,0,12.0,4.5,0.2182,0.1455,5.57,4.51
Tyler Rogers,San Francisco Giants,0,28.0,4.5,0.2195,0.0488,3.23,3.77
Will Smith,Atlanta Braves,0,16.0,4.5,0.2903,0.0645,7.34,5.07
Taylor Widener,Arizona Diamondbacks,0,20.0,4.5,0.25,0.1364,6.45,4.98
John Means,Baltimore Orioles,10,43.7,4.53,0.2386,0.0398,5.56,5.2
Keegan Akin,Baltimore Orioles,6,25.7,4.56,0.3017,0.0862,3.23,3.81
Phil Maton,Cleveland Indians,0,21.7,4.57,0.3333,0.0625,2.19,3.5
Héctor Neris,Philadelphia Phillies,0,21.7,4.57,0.2621,0.1262,2.46,3.6
Nick Margevicius,Seattle Mariners,7,41.3,4.57,0.2118,0.0824,4.32,4.3
Mike Fiers,Oakland Athletics,11,59.0,4.58,0.144,0.0623,4.9,4.89
Seth Elledge,St. Louis Cardinals,0,11.7,4.63,0.2692,0.1538,5.3,4.45
Adrian Morejon,San Diego Padres,4,19.3,4.66,0.3165,0.0506,5.9,4.78
Patrick Corbin,Washington Nationals,11,65.7,4.66,0.2034,0.061,4.13,4.13
Sean Poppen,Minnesota Twins,0,7.7,4.7,0.2857,0.1143,2.11,3.98
Matt Shoemaker,Toronto Blue Jays,6,28.7,4.71,0.2261,0.0783,5.91,5.04
Robert Stock,Boston Red Sox,0,13.3,4.73,0.2258,0.1613,3.3,4.04
Chris Paddack,San Diego Padres,12,59.0,4.73,0.2367,0.049,4.98,4.97
Charlie Morton,Tampa Bay Rays,9,38.0,4.74,0.2471,0.0588,3.42,3.72
Aaron Civale,Cleveland Indians,12,74.0,4.74,0.2212,0.0513,3.99,3.99
Josh Tomlin,Atlanta Braves,5,39.7,4.76,0.2209,0.0491,3.99,4.08
Nick Nelson,New York Yankees,0,20.7,4.79,0.2,0.1222,5.53,4.69
Chris Mazza,Boston Red Sox,6,30.0,4.8,0.2132,0.1103,4.22,4.24
Dean Kremer,Baltimore Orioles,4,18.7,4.82,0.2651,0.1446,2.73,3.78
Gio Gonzalez,Chicago White Sox,4,31.7,4.83,0.2222,0.1242,5.46,4.89
Wes Benjamin,Texas Rangers,1,22.3,4.84,0.2143,0.0714,4.54,4.36
Jared Hughes,New York Mets,0,22.3,4.84,0.1927,0.1284,5.57,4.74
Corey Oswalt,New York Mets,1,13.0,4.85,0.2,0.0364,5.15,4.45
Adam Plutko,Cleveland Indians,4,27.7,4.88,0.1293,0.0603,5.29,4.73
Jack Flaherty,St. Louis Cardinals,9,40.3,4.91,0.2882,0.0941,4.07,4.13
Carlos Hernández,Kansas City Royals,3,14.7,4.91,0.194,0.0896,6.36,4.77
Cam Hill,Cleveland Indians,0,18.3,4.91,0.2222,0.0694,5.39,4.6
Kyle McGowin,Washington Nationals,0,11.0,4.91,0.3404,0.1064,3.97,4.2
JT Brubaker,Pittsburgh Pirates,9,47.3,4.94,0.2341,0.0829,4.04,4.09
Brooks Raley,Houston Astros,0,20.0,4.95,0.3214,0.0714,3.9,4.13
Danny Duffy,Kansas City Royals,11,56.3,4.95,0.2355,0.0909,4.72,4.69
Walker Lockett,Seattle Mariners,1,16.3,4.96,0.1507,0.0548,4.5,4.32
Daniel Ponce de Leon,St. Louis Cardinals,8,32.7,4.96,0.3147,0.1399,5.6,4.99
Deivi García,New York Yankees,6,34.3,4.98,0.226,0.0411,4.12,4.17
Jonathan Holder,New York Yankees,0,21.7,4.98,0.1386,0.1089,5.19,4.59
Nik Turley,Pittsburgh Pirates,0,21.7,4.98,0.2174,0.1196,3.85,4.1
Evan Phillips,Baltimore Orioles,0,14.3,5.02,0.2899,0.1449,3.99,4.19
Reggie McClain,Philadelphia Phillies,0,5.3,5.06,0.069,0.1034,6.53,4.45
Mike Montgomery,Kansas City Royals,1,5.3,5.06,0.1739,0.0435,4.65,4.29
Jake Arrieta,Philadelphia Phillies,9,44.3,5.08,0.1684,0.0842,4.62,4.52
Jordan Montgomery,New York Yankees,10,44.0,5.11,0.2435,0.0466,3.84,3.95
Casey Sadler,Seattle Mariners,0,19.3,5.12,0.2442,0.1395,4.86,4.45
Anthony Kay,Toronto Blue Jays,0,21.0,5.14,0.2245,0.1429,4.92,4.48
Seth Lugo,New York Mets,7,36.7,5.15,0.2938,0.0625,4.41,4.35
Josh Lindblom,Milwaukee Brewers,10,45.3,5.16,0.2723,0.0838,3.84,3.94
Jon Lester,Chicago Cubs,12,61.0,5.16,0.1585,0.0642,5.11,5.11
Yusei Kikuchi,Seattle Mariners,9,47.0,5.17,0.2423,0.1031,3.26,3.47
Ljay Newsome,Seattle Mariners,4,15.7,5.17,0.1324,0.0147,5.71,4.63
Kyle Ryan,Chicago Cubs,0,15.7,5.17,0.1667,0.0909,7.05,4.98
Luis Patiño,San Diego Padres,1,17.3,5.19,0.2471,0.1647,5.58,4.63
Kyle Wright,Atlanta Braves,8,38.0,5.21,0.1786,0.1429,5.86,5.27
Ryan Helsley,St. Louis Cardinals,0,12.0,5.25,0.1923,0.1538,6.99,4.8
Keynan Middleton,Los Angeles Angels,0,12.0,5.25,0.2075,0.1132,4.99,4.4
Craig Kimbrel,Chicago Cubs,0,15.3,5.28,0.4058,0.1739,3.94,4.17
Dennis Santana,Los Angeles Dodgers,0,17.0,5.29,0.2466,0.0959,5.68,4.66
Tyler Chatwood,Chicago Cubs,5,18.7,5.3,0.2907,0.1047,3.31,3.96
Adrian Houser,Milwaukee Brewers,11,56.0,5.3,0.1789,0.0854,4.78,4.74
Tyler Kinley,Colorado Rockies,0,23.7,5.32,0.2708,0.125,3.96,4.13
Kyle Gibson,Texas Rangers,12,67.3,5.35,0.1927,0.0997,5.35,5.35
Beau Burrows,Detroit Tigers,0,6.7,5.4,0.1,0.0333,9.0,4.78
Steve Cishek,Chicago White Sox,0,20.0,5.4,0.2258,0.0968,5.6,4.7
Johnny Cueto,San Francisco Giants,12,63.3,5.4,0.2022,0.0939,4.61,4.61
Matt Davidson,Cincinnati Reds,0,3.3,5.4,0.0667,0.1333,8.25,4.47
Rico Garcia,San Francisco Giants,0,10.0,5.4,0.1591,0.0909,4.25,4.25
Artie Lewicki,Arizona Diamondbacks,0,3.3,5.4,0.2778,0.0556,1.5,4.1
Nick Mears,Pittsburgh Pirates,0,5.0,5.4,0.2692,0.2692,7.15,4.49
Humberto Mejía,Miami Marlins,3,10.0,5.4,0.2245,0.1224,6.95,4.7
Tyson Miller,Chicago Cubs,1,5.0,5.4,0.0,0.15,7.55,4.53
Nick Neidert,Miami Marlins,0,8.3,5.4,0.1176,0.0588,4.47,4.28
Glenn Sparkman,Kansas City Royals,0,5.0,5.4,0.0741,0.037,2.95,4.14
José Ureña,Miami Marlins,5,23.3,5.4,0.1442,0.125,6.03,4.94
Alex Young,Arizona Diamondbacks,7,46.3,5.44,0.1912,0.0686,5.53,5.24
Logan Webb,San Francisco Giants,11,54.3,5.47,0.187,0.0976,4.13,4.14
Johan Oviedo,St. Louis Cardinals,5,24.7,5.47,0.1429,0.0893,5.26,4.67
Jacob Barnes,Los Angeles Angels,0,18.0,5.5,0.3077,0.0513,2.21,3.64
Adam Morgan,Philadelphia Phillies,0,13.0,5.54,0.2759,0.1034,5.08,4.43
Mike Minor,Oakland Athletics,11,56.7,5.56,0.2594,0.0837,4.6,4.58
Cole Sulser,Baltimore Orioles,0,22.7,5.56,0.19,0.17,4.87,4.49
Vince Velasquez,Philadelphia Phillies,7,34.0,5.56,0.2987,0.1104,4.12,4.18
Jake Woodford,St. Louis Cardinals,1,21.0,5.57,0.1882,0.0588,6.68,5.1
Frankie Montas,Oakland Athletics,11,53.0,5.6,0.2532,0.097,4.7,4.65
Colten Brewer,Boston Red Sox,4,25.7,5.61,0.2049,0.1148,6.0,5.0
Tarik Skubal,Detroit Tigers,7,32.0,5.63,0.2761,0.0821,5.72,5.03
Craig Stammen,San Diego Padres,0,24.0,5.63,0.1905,0.0381,3.32,3.88
Rick Porcello,New York Mets,12,59.0,5.64,0.2069,0.0575,3.29,3.31
Patrick Sandoval,Los Angeles Angels,6,36.7,5.65,0.2075,0.0755,5.88,5.25
Wade Miley,Cincinnati Reds,4,14.3,5.65,0.1791,0.1343,4.69,4.35
Duane Underwood Jr.,Chicago Cubs,0,20.7,5.66,0.3068,0.0682,4.7,4.41
Luis Perdomo,San Diego Padres,1,17.3,5.71,0.2162,0.1351,5.29,4.55
Cy Sneed,Houston Astros,0,17.3,5.71,0.253,0.1205,4.71,4.38
Oliver Drake,Tampa Bay Rays,0,11.0,5.73,0.1556,0.1333,5.88,4.55
Dan Altavilla,San Diego Padres,0,20.3,5.75,0.2697,0.1348,4.48,4.33
J.P. Feyereisen,Milwaukee Brewers,0,9.3,5.79,0.1892,0.1351,7.76,4.8
Kendall Graveman,Seattle Mariners,2,18.7,5.79,0.1948,0.1039,4.23,4.24
Colin Rea,Chicago Cubs,2,14.0,5.79,0.1613,0.0323,4.94,4.41
Ty Buttrey,Los Angeles Angels,0,26.3,5.81,0.1607,0.0804,4.9,4.54
Ryan Castellani,Colorado Rockies,9,43.3,5.82,0.1323,0.1376,7.75,6.78
Huascar Ynoa,Atlanta Braves,5,21.7,5.82,0.17,0.13,4.86,4.47
Brad Brach,New York Mets,0,12.3,5.84,0.2414,0.2414,6.64,4.74
Yoshihisa Hirano,Seattle Mariners,0,12.3,5.84,0.1746,0.127,5.67,4.54
Ross Stripling,Toronto Blue Jays,9,49.3,5.84,0.1818,0.0818,6.11,5.78
Sean Doolittle,Washington Nationals,0,7.7,5.87,0.1667,0.1111,8.24,4.76
Braxton Garrett,Miami Marlins,2,7.7,5.87,0.2353,0.1471,8.11,4.74
Drew Rasmussen,Milwaukee Brewers,0,15.3,5.87,0.2958,0.1268,4.72,4.37
Adam Ottavino,New York Yankees,0,18.3,5.89,0.2941,0.1059,3.48,4.02
Nick Ramirez,Detroit Tigers,0,10.7,5.91,0.2391,0.087,6.15,4.59
Trevor Richards,Tampa Bay Rays,4,32.0,5.91,0.18,0.0733,4.94,4.62
Spencer Howard,Philadelphia Phillies,6,24.3,5.92,0.2035,0.0885,5.83,4.89
Austin Brice,Boston Red Sox,1,19.7,5.95,0.2874,0.1494,4.88,4.46
Yoan López,Arizona Diamondbacks,0,19.7,5.95,0.1839,0.1034,5.54,4.67
Brandon Workman,Philadelphia Phillies,0,19.7,5.95,0.2277,0.1287,5.44,4.64
José Alvarado,Tampa Bay Rays,0,9.0,6.0,0.2889,0.1333,5.82,4.49
Scott Blewett,Kansas City Royals,0,3.0,6.0,0.25,0.0625,1.5,4.11
Joel Kuhnel,Cincinnati Reds,0,3.0,6.0,0.2308,0.0,9.0,4.49
Nate Pearson,Toronto Blue Jays,4,18.0,6.0,0.1975,0.1605,7.15,5.12
Lewis Thorpe,Minnesota Twins,1,16.3,6.06,0.1299,0.1299,6.95,4.99
Jimmy Cordero,Chicago White Sox,0,26.7,6.08,0.1774,0.0726,3.83,4.06
Corey Knebel,Milwaukee Brewers,0,13.3,6.08,0.2419,0.129,6.6,4.77
Daniel Hudson,Washington Nationals,0,20.7,6.1,0.3043,0.1196,6.25,4.94
John King,Texas Rangers,0,10.3,6.1,0.1765,0.0784,5.67,4.49
Matt Magill,Seattle Mariners,0,10.3,6.1,0.2444,0.1333,6.54,4.64
Trevor Rogers,Miami Marlins,7,28.0,6.11,0.3,0.1,4.3,4.27
Taylor Williams,San Diego Padres,0,14.7,6.14,0.2985,0.1045,3.36,4.03
Trevor Williams,Pittsburgh Pirates,11,55.3,6.18,0.1944,0.0833,6.26,6.11
Nivaldo Rodriguez,Houston Astros,0,8.7,6.23,0.1739,0.1304,7.89,4.78
Nate Jones,Cincinnati Reds,0,18.7,6.27,0.2674,0.0698,5.46,4.63
John Schreiber,Detroit Tigers,0,15.7,6.32,0.2,0.0571,3.98,4.18
Austin Voth,Washington Nationals,11,49.7,6.34,0.1956,0.08,6.38,6.01
Edinson Volquez,Texas Rangers,0,5.7,6.35,0.1154,0.0769,3.68,4.2
Josh Osich,Chicago Cubs,1,18.3,6.38,0.2791,0.0581,5.94,4.77
Jakob Junis,Kansas City Royals,6,25.3,6.39,0.1667,0.0526,6.19,5.07
Alex Wood,Los Angeles Dodgers,2,12.7,6.39,0.2308,0.0923,4.97,4.4
David Hess,Baltimore Orioles,0,7.0,6.43,0.0312,0.0625,5.58,4.41
Drew Smith,New York Mets,0,7.0,6.43,0.2414,0.069,5.73,4.42
Madison Bumgarner,Arizona Diamondbacks,9,41.7,6.48,0.1579,0.0684,7.14,6.26
Reynaldo López,Chicago White Sox,8,26.3,6.49,0.1983,0.124,7.6,5.72
Andrew Chafin,Chicago Cubs,0,9.7,6.52,0.2889,0.1111,4.71,4.32
Ramón Rosso,Philadelphia Phillies,1,9.7,6.52,0.2391,0.1739,5.02,4.37
David Phelps,Philadelphia Phillies,0,20.7,6.53,0.3647,0.0588,5.43,4.66
Ian Gibaut,Texas Rangers,0,12.3,6.57,0.2373,0.1525,5.42,4.49
Luke Weaver,Arizona Diamondbacks,12,52.0,6.58,0.2331,0.0763,4.64,4.58
Jake Odorizzi,Minnesota Twins,4,13.7,6.59,0.2,0.05,6.08,4.67
Michael Wacha,New York Mets,7,34.0,6.62,0.2372,0.0449,5.21,4.8
Robbie Ray,Toronto Blue Jays,11,51.7,6.62,0.2709,0.1793,6.46,6.16
Aníbal Sánchez,Washington Nationals,11,53.0,6.62,0.1755,0.0735,5.42,5.28
James Paxton,New York Yankees,5,20.3,6.64,0.2889,0.0778,4.33,4.28
Jon Gray,Colorado Rockies,8,39.0,6.69,0.1264,0.0632,5.03,4.75
Jorge López,Baltimore Orioles,6,39.0,6.69,0.1609,0.069,5.21,4.87
Tommy Milone,Atlanta Braves,9,39.0,6.69,0.221,0.0331,4.72,4.55
Matthew Boyd,Detroit Tigers,12,60.3,6.71,0.2214,0.0812,5.74,5.74
Luke Bard,Los Angeles Angels,0,5.3,6.75,0.3043,0.0,5.4,4.35
Brandon Bielak,Houston Astros,6,32.0,6.75,0.1757,0.1149,6.97,5.7
James Bourque,Washington Nationals,0,4.0,6.75,0.0526,0.2632,9.0,4.57
Humberto Castellanos,Houston Astros,0,10.7,6.75,0.2353,0.098,5.31,4.44
Kevin Ginkel,Arizona Diamondbacks,0,16.0,6.75,0.2278,0.1646,5.78,4.66
Devin Smeltzer,Minnesota Twins,1,16.0,6.75,0.2083,0.0694,4.03,4.19
Ricardo Sánchez,St. Louis Cardinals,0,5.3,6.75,0.1481,0.1852,7.47,4.54
Tanner Roark,Toronto Blue Jays,11,47.7,6.8,0.1864,0.1045,6.83,6.3
Asher Wojciechowski,Baltimore Orioles,7,37.0,6.81,0.1845,0.0893,6.64,5.72
Luke Jackson,Atlanta Braves,0,26.3,6.84,0.1515,0.0985,4.33,4.29
Josh A. Smith,Miami Marlins,1,26.3,6.84,0.1488,0.0909,4.64,4.42
Derek Holland,Pittsburgh Pirates,5,40.7,6.86,0.2514,0.0838,6.11,5.51
Chi Chi González,Colorado Rockies,4,19.7,6.86,0.1758,0.1099,5.49,4.66
Jesse Chavez,Texas Rangers,0,17.0,6.88,0.1688,0.0909,7.62,5.21
Nick Pivetta,Boston Red Sox,2,15.7,6.89,0.2394,0.0845,5.64,4.61
Casey Mize,Detroit Tigers,7,28.3,6.99,0.1955,0.0977,6.44,5.28
Jordan Lyles,Texas Rangers,9,57.7,7.02,0.1353,0.0865,5.91,5.85
Dylan Covey,Boston Red Sox,0,14.0,7.07,0.1833,0.0333,3.87,4.16
Jeffrey Springs,Boston Red Sox,0,20.3,7.08,0.2828,0.0707,4.78,4.43
David Bednar,San Diego Padres,0,6.3,7.11,0.1562,0.0625,4.58,4.28
Dovydas Neverauskas,Pittsburgh Pirates,0,19.0,7.11,0.2584,0.1124,5.73,4.72
Clarke Schmidt,New York Yankees,1,6.3,7.11,0.2121,0.1515,4.26,4.25
Joe Jiménez,Detroit Tigers,0,22.7,7.15,0.2178,0.0594,6.68,5.17
Jhoulys Chacín,Atlanta Braves,0,5.0,7.2,0.125,0.125,6.35,4.43
Ryne Stanek,Miami Marlins,0,10.0,7.2,0.2292,0.1667,7.25,4.75
Chase Anderson,Toronto Blue Jays,7,33.7,7.22,0.2468,0.0649,6.12,5.3
Anthony DeSclafani,Cincinnati Reds,7,33.7,7.22,0.1582,0.1013,6.07,5.27
Kyle Funkhouser,Detroit Tigers,0,17.3,7.27,0.1481,0.1358,5.92,4.73
Josh James,Houston Astros,2,17.3,7.27,0.253,0.2048,7.02,5.05
James Kaprielian,Oakland Athletics,0,3.7,7.36,0.2353,0.1176,9.0,4.54
José Quijada,Los Angeles Angels,0,3.7,7.36,0.3,0.1,5.88,4.35
Carlos Estévez,Colorado Rockies,0,24.0,7.5,0.2328,0.0776,5.65,4.81
Luis García,Texas Rangers,2,8.3,7.56,0.2444,0.2,5.31,4.4
Ashton Goudeau,Colorado Rockies,0,8.3,7.56,0.0513,0.0513,8.43,4.83
Andrew Triggs,Boston Red Sox,2,8.3,7.56,0.1795,0.1538,8.31,4.81
JoJo Romero,Philadelphia Phillies,0,10.7,7.59,0.2128,0.0426,3.62,4.14
Ryne Harper,Washington Nationals,0,23.7,7.61,0.2273,0.0818,5.06,4.57
Jairo Díaz,Colorado Rockies,0,20.0,7.65,0.1604,0.1321,6.6,5.03
Héctor Rondón,Arizona Diamondbacks,0,20.0,7.65,0.2371,0.1134,6.55,5.02
Michel Baez,San Diego Padres,1,4.7,7.71,0.3043,0.087,1.5,4.04
Dellin Betances,New York Mets,0,11.7,7.71,0.1864,0.2034,4.87,4.37
Mike Kickham,Boston Red Sox,2,14.0,7.71,0.2429,0.0714,7.8,5.08
Bruce Zimmermann,Baltimore Orioles,1,7.0,7.71,0.2258,0.0645,6.58,4.52
Kolby Allard,Texas Rangers,8,33.7,7.75,0.2105,0.1316,4.67,4.49
Michael King,New York Yankees,4,26.7,7.76,0.2149,0.0909,5.1,4.63
Dakota Bacus,Washington Nationals,0,11.3,7.94,0.1228,0.1579,5.45,4.48
Joey Lucchesi,San Diego Padres,2,5.7,7.94,0.1562,0.0625,2.98,4.13
Gabe Speier,Kansas City Royals,0,5.7,7.94,0.2,0.1333,5.45,4.36
Jordan Zimmermann,Detroit Tigers,2,5.7,7.94,0.2143,0.0714,2.1,4.05
Wade LeBlanc,Baltimore Orioles,6,22.3,8.06,0.1262,0.0777,6.69,5.16
Shun Yamaguchi,Toronto Blue Jays,0,25.7,8.06,0.2167,0.1417,6.39,5.16
Rex Brothers,Chicago Cubs,0,3.3,8.1,0.5333,0.2,8.85,4.51
Robbie Erlin,Atlanta Braves,5,26.7,8.1,0.2049,0.0574,6.19,5.11
Cole Hamels,Atlanta Braves,1,3.3,8.1,0.1429,0.0714,2.85,4.17
Hoby Milner,Los Angeles Angels,0,13.3,8.1,0.2203,0.1017,7.65,5.01
Randy Rosario,Kansas City Royals,0,3.3,8.1,0.1905,0.1429,8.25,4.47
Chris Rusin,Atlanta Braves,0,3.3,8.1,0.1765,0.1765,7.95,4.46
Hunter Strickland,New York Mets,0,3.3,8.1,0.25,0.0625,1.65,4.11
Rony García,Detroit Tigers,2,21.0,8.14,0.1458,0.0938,7.44,5.37
Jacob Waguespack,Toronto Blue Jays,0,17.7,8.15,0.1778,0.1,4.68,4.38
Zack Godley,Boston Red Sox,7,28.7,8.16,0.1958,0.0979,7.06,5.59
Carlos Rodón,Chicago White Sox,2,7.7,8.22,0.1714,0.0857,4.85,4.33
Sean Gilmartin,Tampa Bay Rays,0,4.3,8.31,0.2083,0.1667,9.0,4.59
Dominic Leone,Cleveland Indians,0,9.7,8.38,0.3404,0.1064,5.43,4.44
Luke Farrell,Texas Rangers,0,5.3,8.44,0.2963,0.1852,5.97,4.4
Iván Nova,Detroit Tigers,4,19.0,8.53,0.1023,0.1023,6.36,4.92
Deolis Guerra,Philadelphia Phillies,0,7.3,8.59,0.2222,0.0556,7.93,4.7
Tyler Bashlor,Pittsburgh Pirates,0,8.3,8.64,0.1579,0.1053,6.99,4.63
Michael Fulmer,Detroit Tigers,10,27.7,8.78,0.1471,0.0882,6.88,5.46
Touki Toussaint,Atlanta Braves,5,24.3,8.88,0.25,0.1333,7.02,5.37
Sam Gaviglio,Toronto Blue Jays,0,3.0,9.0,0.0588,0.2941,7.49,4.41
Nick Goody,Texas Rangers,1,11.0,9.0,0.2364,0.1455,6.52,4.67
Heath Hembree,Philadelphia Phillies,0,19.0,9.0,0.2222,0.0889,8.79,5.69
Ian Kennedy,Kansas City Royals,1,14.0,9.0,0.2174,0.0725,8.8,5.31
Johan Quezada,Miami Marlins,0,3.0,9.0,0.1667,0.0833,7.15,4.4
Yacksel Ríos,Pittsburgh Pirates,0,4.0,9.0,0.1765,0.1176,3.9,4.23
Stephen Tarpley,Miami Marlins,0,11.0,9.0,0.2075,0.1509,6.52,4.67
Jeff Hoffman,Colorado Rockies,0,21.3,9.28,0.1923,0.0865,4.65,4.39
Chance Adams,Kansas City Royals,0,8.7,9.35,0.15,0.0,3.27,4.11
Marcus Walden,Boston Red Sox,0,13.3,9.45,0.1408,0.1268,8.55,5.21
Robert Gsellman,New York Mets,4,14.0,9.64,0.1268,0.1127,7.51,5.01
Brian Moran,Miami Marlins,0,4.7,9.64,0.2692,0.2308,6.8,4.45
Steven Matz,New York Mets,6,30.7,9.68,0.2535,0.0704,7.72,6.02
Jeff Samardzija,San Francisco Giants,4,16.7,9.72,0.0779,0.0519,8.97,5.56
Sam Coonrod,San Francisco Giants,0,14.7,9.82,0.2113,0.0986,4.72,4.37
Ken Giles,Toronto Blue Jays,0,3.7,9.82,0.3158,0.2105,9.0,4.54
Josh Taylor,Boston Red Sox,0,7.3,9.82,0.1944,0.1389,7.25,4.62
Carlos Martinez,St. Louis Cardinals,5,20.0,9.9,0.1635,0.0962,6.85,5.12
Robert Stephenson,Cincinnati Reds,0,10.0,9.9,0.3023,0.0698,9.0,5.04
Wilmer Font,Toronto Blue Jays,0,16.3,9.92,0.1765,0.1059,4.75,4.39
Zack Littell,Minnesota Twins,0,6.3,9.95,0.0968,0.0968,9.0,4.75
Jonathan Stiever,Chicago White Sox,2,6.3,9.95,0.1034,0.1379,9.0,4.75
Trevor Gott,San Francisco Giants,0,11.7,10.03,0.1404,0.1404,9.0,5.17
Julio Teheran,Los Angeles Angels,9,31.3,10.05,0.1342,0.1074,8.58,6.51
Javy Guerra,San Diego Padres,0,13.3,10.13,0.1791,0.0746,3.68,4.12
Sterling Sharp,Miami Marlins,0,5.3,10.13,0.1034,0.1724,7.84,4.57
Hansel Robles,Los Angeles Angels,0,16.7,10.26,0.25,0.125,5.85,4.7
Anthony Banda,Tampa Bay Rays,0,7.0,10.29,0.1111,0.1389,6.87,4.56
Phillip Diehl,Colorado Rockies,0,6.0,10.5,0.16,0.04,6.65,4.49
Austin Davis,Pittsburgh Pirates,0,6.7,10.8,0.1562,0.0625,4.5,4.28
Edgar García,Tampa Bay Rays,0,3.3,10.8,0.0625,0.25,9.0,4.51
Trevor Kelley,Philadelphia Phillies,0,3.3,10.8,0.2632,0.0526,8.85,4.51
Stephen Strasburg,Washington Nationals,2,5.0,10.8,0.087,0.0435,5.55,4.36
Zack Burdi,Chicago White Sox,0,7.3,11.05,0.2973,0.0811,8.47,4.77
Franklyn Kilome,New York Mets,0,11.3,11.12,0.2241,0.1552,9.0,5.15
Trent Thornton,Toronto Blue Jays,3,5.7,11.12,0.1818,0.0909,2.62,4.1
Sean Newcomb,Atlanta Braves,4,13.7,11.2,0.1429,0.0857,7.47,4.98
Ariel Jurado,New York Mets,1,4.0,11.25,0.0952,0.0,5.4,4.33
Matt Harvey,Kansas City Royals,4,11.7,11.57,0.1538,0.0769,9.0,5.17
Wil Crowe,Washington Nationals,3,8.3,11.88,0.1739,0.1739,9.0,4.91
Ronald Bolaños,Kansas City Royals,2,3.7,12.27,0.0952,0.1429,9.0,4.54
Chad Sobotka,Atlanta Braves,0,3.7,12.27,0.1,0.1,3.7,4.22
Aaron Fletcher,Seattle Mariners,0,4.3,12.46,0.2414,0.2414,9.0,4.59
