Name,Team,GS,IP,ERA,K%,BB%,H9,raw_fip,ERA_est
Kris Bubic,Kansas City Royals,9,50.3,4.11,0.2464,0.1256,6.82,3.7,3.79
Janson Junk,Miami Marlins,9,50.0,4.14,0.177,0.0622,8.82,4.0,4.04
Brennan Bernardino,Colorado Rockies,2,17.3,4.15,0.1831,0.0563,8.81,3.2,3.95
Tanner Bibee,Cleveland Guardians,10,52.0,4.15,0.2117,0.0901,8.67,4.24,4.24
Enyel De Los Santos,Houston Astros,0,17.3,4.15,0.2254,0.0563,8.51,2.68,3.8
Nathan Eovaldi,Texas Rangers,8,47.7,4.15,0.235,0.05,8.71,4.66,4.57
Logan Henderson,Milwaukee Brewers,3,13.0,4.15,0.3265,0.0408,8.39,2.08,3.78
Taylor Rogers,Minnesota Twins,0,17.3,4.15,0.1667,0.0769,9.56,2.79,3.83
Luke Weaver,New York Mets,0,17.3,4.15,0.2329,0.0959,8.36,3.83,4.13
Brandon Young,Baltimore Orioles,5,26.0,4.15,0.1652,0.0957,8.74,4.89,4.53
Ryan Zeferjahn,Los Angeles Angels,0,21.7,4.15,0.3187,0.1209,7.42,2.34,3.56
Andrew Abbott,Cincinnati Reds,10,51.3,4.21,0.1556,0.1022,9.37,4.58,4.53
Kyle Bradish,Baltimore Orioles,9,47.0,4.21,0.2524,0.1214,8.96,3.91,3.99
Shawn Armstrong,Cleveland Guardians,0,10.7,4.22,0.2766,0.1489,8.44,5.33,4.44
Justin Sterner,Athletics,0,21.3,4.22,0.2473,0.0753,9.12,3.74,4.07
Jeffrey Springs,Athletics,9,49.0,4.22,0.2136,0.0728,8.36,4.18,4.2
Cody Laweryson,Minnesota Twins,0,6.3,4.26,0.3077,0.0769,8.32,2.45,4.06
Eric Orze,Minnesota Twins,0,19.0,4.26,0.1928,0.1325,8.56,3.14,3.9
Jose Franco,Cincinnati Reds,0,14.7,4.3,0.1791,0.1642,8.9,5.47,4.55
Kyle Leahy,St. Louis Cardinals,8,39.7,4.31,0.1778,0.0944,9.88,4.95,4.71
Ron Marinaccio,San Diego Padres,0,25.0,4.32,0.2019,0.0769,9.03,3.4,3.9
Brent Suter,Los Angeles Angels,2,25.0,4.32,0.2255,0.1078,8.43,4.12,4.2
Framber Valdez,Detroit Tigers,9,50.0,4.32,0.1883,0.0762,9.12,4.02,4.06
Gus Varland,Washington Nationals,0,16.7,4.32,0.24,0.08,9.21,2.78,3.84
Kumar Rocker,Texas Rangers,8,37.3,4.34,0.1807,0.1024,9.17,4.31,4.29
Jack Leiter,Texas Rangers,9,49.7,4.35,0.257,0.0981,8.42,4.35,4.33
Jake Bennett,Boston Red Sox,2,10.3,4.35,0.0952,0.0952,8.93,4.73,4.33
Grant Holmes,Atlanta Braves,8,41.3,4.35,0.1921,0.1186,7.69,5.16,4.88
Reid Detmers,Los Angeles Angels,9,49.3,4.38,0.2488,0.0798,8.31,3.27,3.44
Aaron Bummer,Atlanta Braves,0,14.3,4.4,0.1818,0.0758,8.95,6.29,4.74
Carmen Mlodzinski,Pittsburgh Pirates,7,45.0,4.4,0.2183,0.0812,9.55,2.95,3.27
Matthew Liberatore,St. Louis Cardinals,9,47.0,4.4,0.1675,0.0887,9.86,5.27,5.05
Ryan Borucki,San Francisco Giants,0,16.3,4.41,0.1594,0.087,8.95,4.61,4.35
Michael Petersen,Miami Marlins,0,16.3,4.41,0.2576,0.0758,8.35,2.72,3.83
Jake Woodford,Milwaukee Brewers,0,16.3,4.41,0.1918,0.0411,9.55,2.72,3.83
Dennis Santana,Pittsburgh Pirates,0,18.3,4.42,0.1235,0.1111,8.81,5.05,4.49
Juan Mejia,Colorado Rockies,1,20.3,4.43,0.2889,0.1,9.12,3.28,3.92
Andre Pallante,St. Louis Cardinals,8,42.3,4.46,0.1774,0.1022,8.44,4.62,4.51
Tejay Antone,Cincinnati Reds,0,6.0,4.5,0.2727,0.0,8.52,1.5,3.98
Dax Fulton,Miami Marlins,0,4.0,4.5,0.1875,0.125,8.66,3.08,4.17
MacKenzie Gore,Texas Rangers,9,48.0,4.5,0.2598,0.1078,7.46,3.94,4.0
Nick Pivetta,San Diego Padres,4,16.0,4.5,0.3636,0.0909,8.25,1.5,3.52
Lucas Sims,Chicago White Sox,0,10.0,4.5,0.2174,0.1522,8.68,4.78,4.34
Emmet Sheehan,Los Angeles Dodgers,8,41.7,4.54,0.28,0.0686,8.69,3.92,4.02
Jack Kochanowicz,Los Angeles Angels,9,51.3,4.56,0.1498,0.1101,8.02,4.66,4.6
Anthony Kay,Chicago White Sox,7,41.0,4.61,0.1526,0.1,9.39,5.47,5.09
Bubba Chandler,Pittsburgh Pirates,8,39.0,4.62,0.1965,0.1561,7.58,5.49,5.06
Cole Sands,Minnesota Twins,0,11.7,4.63,0.22,0.08,8.89,4.45,4.29
Kyle Backhus,Philadelphia Phillies,1,9.7,4.66,0.2439,0.0244,9.03,4.01,4.21
Drew Anderson,Detroit Tigers,0,27.0,4.67,0.2672,0.1034,8.44,3.68,3.99
Isaac Mattson,Pittsburgh Pirates,0,17.3,4.67,0.1688,0.1169,8.96,3.14,3.93
Abner Uribe,Milwaukee Brewers,0,17.3,4.67,0.25,0.0972,8.36,3.72,4.1
Colin Rea,Chicago Cubs,6,42.3,4.68,0.1935,0.0699,9.64,4.22,4.23
José Fermin,Los Angeles Angels,0,7.7,4.7,0.2581,0.0968,8.13,4.65,4.3
Paul Sewald,Arizona Diamondbacks,0,15.3,4.7,0.3115,0.082,7.9,4.32,4.27
Jake Bird,New York Yankees,0,13.3,4.73,0.2414,0.069,8.94,3.08,3.99
Tyler Holton,Detroit Tigers,2,19.0,4.74,0.1765,0.0941,9.46,4.98,4.48
Sam Aldegheri,Los Angeles Angels,1,5.7,4.76,0.0769,0.1154,8.87,6.26,4.44
Cody Bolton,Houston Astros,3,17.0,4.76,0.2439,0.1707,8.86,4.91,4.44
Jack Perkins,Athletics,0,17.0,4.76,0.2821,0.0641,9.01,2.08,3.64
Chase Petty,Cincinnati Reds,1,5.7,4.76,0.0435,0.087,8.57,6.08,4.42
Dustin May,St. Louis Cardinals,9,48.7,4.81,0.1707,0.0732,9.76,3.82,3.9
Cole Ragans,Kansas City Royals,8,35.3,4.84,0.298,0.1523,7.67,6.17,5.38
Grant Wolfram,Baltimore Orioles,0,13.0,4.85,0.3226,0.0161,9.74,1.5,3.65
Greg Weissert,Boston Red Sox,0,16.7,4.86,0.24,0.08,9.21,5.12,4.49
Matt Festa,Cleveland Guardians,0,20.3,4.87,0.2247,0.0562,8.67,4.85,4.45
Noah Schultz,Chicago White Sox,6,29.3,4.91,0.208,0.168,7.35,4.34,4.3
Eury Pérez,Miami Marlins,9,47.3,4.94,0.256,0.1159,8.01,4.82,4.7
Mitchell Parker,Washington Nationals,0,20.0,4.95,0.2073,0.0732,8.27,4.38,4.29
Andrew Morris,Minnesota Twins,1,18.0,5.0,0.1829,0.061,9.61,2.97,3.87
Cole Winn,Texas Rangers,0,18.0,5.0,0.2651,0.0843,9.16,4.14,4.22
Zac Gallen,Arizona Diamondbacks,9,43.0,5.02,0.1503,0.0725,10.14,4.66,4.55
José Alvarado,Philadelphia Phillies,0,16.0,5.06,0.2875,0.0875,9.75,2.27,3.72
Jimmy Herget,Colorado Rockies,3,16.0,5.06,0.2429,0.0571,9.15,3.52,4.06
Logan Webb,San Francisco Giants,8,48.0,5.06,0.2019,0.0721,9.56,3.54,3.68
Jesús Luzardo,Philadelphia Phillies,9,49.7,5.07,0.2864,0.061,9.47,2.9,3.13
Cade Povich,Baltimore Orioles,3,19.3,5.12,0.1463,0.0854,8.81,5.77,4.74
Connor Phillips,Cincinnati Reds,0,22.7,5.16,0.215,0.2056,7.88,4.94,4.51
Joe Boyle,Tampa Bay Rays,3,15.7,5.17,0.2424,0.0909,8.15,3.02,3.93
AJ Blubaugh,Houston Astros,0,26.0,5.19,0.188,0.1453,8.29,5.47,4.78
Christian Roa,Houston Astros,0,8.7,5.19,0.1395,0.1628,9.03,6.66,4.6
Elmer Rodríguez,New York Yankees,2,8.7,5.19,0.1136,0.1818,9.03,5.39,4.41
Walker Buehler,San Diego Padres,8,36.3,5.2,0.1962,0.0759,9.02,3.61,3.86
Chris Bassitt,Baltimore Orioles,7,38.0,5.21,0.1453,0.1006,10.43,4.64,4.49
Alex Lange,Kansas City Royals,0,20.7,5.23,0.2386,0.1477,8.17,4.49,4.33
Shane Baz,Baltimore Orioles,9,51.3,5.26,0.1842,0.0965,9.67,4.37,4.35
Jonathan Bowlan,Philadelphia Phillies,0,13.7,5.27,0.25,0.0536,8.9,1.69,3.67
Devin Williams,New York Mets,0,13.7,5.27,0.3548,0.1129,9.05,2.35,3.82
Luinder Avila,Kansas City Royals,1,15.3,5.28,0.2319,0.1304,9.4,3.6,4.09
Connor Brogdon,Cleveland Guardians,0,15.3,5.28,0.209,0.0448,8.65,6.08,4.72
Brandon Pfaadt,Arizona Diamondbacks,3,32.3,5.29,0.1942,0.1007,8.56,4.81,4.55
Andrés Muñoz,Seattle Mariners,0,17.0,5.29,0.3919,0.0946,8.71,3.2,3.95
Adrian Morejon,San Diego Padres,0,22.0,5.32,0.2842,0.0632,8.87,2.76,3.71
Justin Bruihl,St. Louis Cardinals,0,18.3,5.4,0.1294,0.1412,8.51,5.21,4.54
Luis Curvelo,Texas Rangers,0,5.0,5.4,0.1364,0.0909,8.97,8.28,4.59
Mason Fluharty,Toronto Blue Jays,1,15.0,5.4,0.2923,0.1077,8.7,2.82,3.89
Trey Gibson,Baltimore Orioles,1,6.7,5.4,0.129,0.0968,8.87,7.13,4.57
Kyle Hart,San Diego Padres,0,16.7,5.4,0.1471,0.0882,8.16,3.32,3.99
Rhett Lowder,Cincinnati Reds,8,38.3,5.4,0.1627,0.1084,8.58,3.76,3.94
Jayden Murray,Houston Astros,0,10.0,5.4,0.1111,0.1111,9.13,3.58,4.14
Andrew Nardi,Miami Marlins,0,16.7,5.4,0.2533,0.1467,8.76,4.34,4.28
Ryne Nelson,Arizona Diamondbacks,9,45.0,5.4,0.224,0.0729,7.9,4.77,4.64
Robby Snelling,Miami Marlins,1,5.0,5.4,0.0909,0.1818,8.82,7.28,4.5
Cole Wilcox,Seattle Mariners,0,13.3,5.4,0.2143,0.1714,9.39,4.96,4.41
Ian Seymour,Tampa Bay Rays,1,21.3,5.48,0.2717,0.087,8.82,3.83,4.1
David Peterson,New York Mets,5,39.3,5.49,0.2099,0.0773,9.78,3.03,3.45
Tony Santillan,Cincinnati Reds,0,18.0,5.5,0.2308,0.1154,8.86,7.64,5.27
Jordan Hicks,Chicago White Sox,0,16.3,5.51,0.1605,0.2099,9.1,4.8,4.4
Noah Cameron,Kansas City Royals,7,35.7,5.55,0.1951,0.0854,10.17,4.29,4.27
Tanner Gordon,Colorado Rockies,0,21.0,5.57,0.2809,0.0562,9.17,4.51,4.34
Zach Agnos,Colorado Rockies,0,29.0,5.59,0.1562,0.0781,9.2,4.19,4.22
Yoendrys Gómez,Minnesota Twins,0,19.3,5.59,0.1591,0.1136,8.81,6.7,5.04
Tyler Mahle,San Francisco Giants,9,46.7,5.59,0.233,0.1019,9.76,4.88,4.74
Slade Cecconi,Cleveland Guardians,9,45.0,5.6,0.1854,0.0829,10.3,5.04,4.84
Danny Coulombe,Boston Red Sox,0,8.0,5.63,0.1389,0.0833,8.98,4.96,4.34
Mason Englert,Tampa Bay Rays,1,16.0,5.63,0.1781,0.0548,9.75,5.46,4.57
Trevor Megill,Milwaukee Brewers,0,16.0,5.63,0.2857,0.0857,8.55,1.9,3.62
Mike Burrows,Houston Astros,9,50.3,5.72,0.2081,0.0769,10.42,4.97,4.85
Jack Flaherty,Detroit Tigers,9,37.7,5.73,0.2418,0.1593,8.68,5.18,4.83
Camilo Doval,New York Yankees,0,15.7,5.74,0.2537,0.0448,8.75,3.98,4.18
Brandon Sproat,Milwaukee Brewers,6,36.0,5.75,0.2338,0.1299,8.77,5.72,5.13
Germán Márquez,San Diego Padres,6,29.7,5.76,0.1484,0.0938,9.1,6.62,5.42
Trevor Rogers,Baltimore Orioles,7,34.3,5.77,0.1948,0.0844,9.76,4.45,4.37
Adrian Houser,San Francisco Giants,8,42.0,5.79,0.1217,0.0741,9.84,5.61,5.2
Zak Kent,Washington Nationals,0,9.3,5.79,0.1591,0.1136,8.93,7.37,4.74
Peyton Pallette,Cleveland Guardians,0,18.7,5.79,0.2442,0.1395,8.61,4.48,4.32
Brady Singer,Cincinnati Reds,9,42.0,5.79,0.1429,0.0561,11.49,6.15,5.58
Jacob Lopez,Athletics,8,40.3,5.8,0.1579,0.1421,9.18,6.83,5.98
Yusei Kikuchi,Los Angeles Angels,7,31.0,5.81,0.2324,0.0986,9.5,3.66,3.95
Cameron Foster,Baltimore Orioles,0,7.7,5.87,0.2308,0.1538,9.48,3.08,4.1
Alex Hoppe,Seattle Mariners,0,7.7,5.87,0.2778,0.0833,9.03,2.04,3.97
Roki Sasaki,Los Angeles Dodgers,7,33.7,5.88,0.1975,0.1019,9.71,6.5,5.51
Javier Assad,Chicago Cubs,3,26.0,5.88,0.1296,0.0648,8.89,4.81,4.49
Jake Irvin,Washington Nationals,9,42.7,5.91,0.232,0.1031,8.84,4.63,4.52
Aaron Nola,Philadelphia Phillies,9,45.7,5.91,0.2289,0.0896,10.05,4.81,4.68
Merrill Kelly,Arizona Diamondbacks,6,35.0,5.91,0.1484,0.1161,9.07,5.91,5.22
Shaun Anderson,Los Angeles Angels,0,16.7,5.94,0.1644,0.1096,8.91,5.6,4.63
Brendan Beck,New York Yankees,0,3.0,6.0,0.0769,0.2308,8.66,9.0,4.49
Matthew Boyd,Chicago Cubs,5,24.0,6.0,0.31,0.06,9.03,2.33,3.48
Trevor Richards,Chicago White Sox,0,6.0,6.0,0.2593,0.1111,8.97,4.42,4.27
Luis Gil,New York Yankees,4,19.3,6.05,0.1059,0.1294,8.21,8.36,5.57
Jeff Hoffman,Toronto Blue Jays,0,19.3,6.05,0.3542,0.0833,10.16,3.13,3.89
José Suarez,Athletics,1,19.3,6.05,0.2632,0.1474,9.86,2.82,3.79
Justin Lawrence,Pittsburgh Pirates,0,16.3,6.06,0.2152,0.0886,9.25,5.23,4.52
Jordan Leasure,Chicago White Sox,1,16.3,6.06,0.25,0.1176,8.2,6.45,4.85
David Morgan,San Diego Padres,0,13.3,6.08,0.2206,0.1618,9.39,5.71,4.57
Zack Littell,Washington Nationals,6,41.3,6.1,0.1064,0.0798,9.79,7.68,6.61
Brandon Williamson,Cincinnati Reds,6,28.0,6.11,0.1484,0.1562,8.59,6.05,5.09
Will Vest,Detroit Tigers,0,11.7,6.17,0.25,0.1154,8.74,3.51,4.11
Cionel Pérez,Washington Nationals,0,16.0,6.19,0.1233,0.1507,8.85,5.65,4.62
Ryan Watson,Boston Red Sox,0,24.7,6.2,0.1667,0.0789,9.68,5.52,4.77
Andrew Painter,Philadelphia Phillies,7,37.7,6.21,0.1977,0.0698,10.48,4.81,4.6
Tanner Banks,Philadelphia Phillies,0,17.3,6.23,0.25,0.1023,10.31,2.85,3.85
Hunter Dobbins,St. Louis Cardinals,1,4.3,6.23,0.2105,0.2632,8.46,4.7,4.28
Michael Kelly,Athletics,0,4.3,6.23,0.1818,0.1818,9.06,7.01,4.45
Trevor Martin,Tampa Bay Rays,0,4.3,6.23,0.1905,0.0476,9.06,5.62,4.35
Carlos Rodón,New York Yankees,1,4.3,6.23,0.1905,0.2381,8.46,5.39,4.33
Osvaldo Bido,Chicago White Sox,0,18.7,6.27,0.1358,0.1235,8.31,6.24,4.87
Garrett Crochet,Boston Red Sox,6,30.0,6.3,0.2681,0.0797,9.35,4.28,4.27
Ryan Feltner,Colorado Rockies,5,20.0,6.3,0.1932,0.0909,9.17,5.83,4.78
Luis Castillo,Seattle Mariners,9,44.0,6.34,0.2129,0.0792,10.3,4.56,4.48
Craig Kimbrel,New York Mets,0,11.3,6.35,0.2653,0.1224,8.94,4.67,4.33
Angel Zerpa,Milwaukee Brewers,0,12.7,6.39,0.1455,0.1091,9.34,5.29,4.47
Cole Henry,Washington Nationals,0,7.0,6.43,0.2353,0.1176,8.97,4.8,4.31
Emilio Pagán,Cincinnati Reds,0,14.0,6.43,0.1774,0.0968,8.85,5.8,4.61
Ryan Walker,San Francisco Giants,0,15.3,6.46,0.1918,0.137,9.4,4.91,4.42
Brayan Bello,Boston Red Sox,6,39.0,6.46,0.1593,0.0934,10.73,5.57,5.11
Ryne Stanek,St. Louis Cardinals,0,19.3,6.52,0.2872,0.1702,8.96,4.12,4.21
Michael Lorenzen,Colorado Rockies,9,44.0,6.55,0.1469,0.0664,12.4,4.9,4.73
Sean Manaea,New York Mets,0,23.3,6.56,0.2321,0.0982,9.73,4.33,4.28
Eric Lauer,Toronto Blue Jays,6,36.3,6.69,0.1605,0.0988,9.17,6.91,5.86
Charlie Barnes,Los Angeles Dodgers,0,4.0,6.75,0.0476,0.1905,8.81,6.33,4.39
Hunter Gaddis,Cleveland Guardians,0,9.3,6.75,0.1702,0.1064,9.53,5.76,4.49
Hunter Harvey,Chicago Cubs,0,4.0,6.75,0.2222,0.0556,8.96,8.33,4.52
Stephen Kolek,Kansas City Royals,2,10.7,6.75,0.2,0.0667,8.59,5.9,4.54
Ken Waldichuk,Washington Nationals,0,9.3,6.75,0.1951,0.1463,8.63,9.0,4.99
Lance McCullers Jr.,Houston Astros,8,39.3,6.86,0.25,0.1279,8.73,5.04,4.77
Victor Vodnik,Colorado Rockies,0,17.0,6.88,0.1786,0.131,9.91,4.97,4.45
Miles Mikolas,Washington Nationals,6,36.0,7.0,0.1481,0.0802,9.82,6.08,5.35
Chris Martin,Texas Rangers,0,6.3,7.11,0.2414,0.0,9.52,3.4,4.16
Justin Topa,Minnesota Twins,0,17.7,7.13,0.1463,0.1098,9.81,6.2,4.82
Drew Pomeranz,Los Angeles Angels,0,15.0,7.2,0.1667,0.1111,9.3,6.95,4.92
Kyle Freeland,Colorado Rockies,7,33.7,7.22,0.1962,0.0759,10.46,5.37,4.88
Anthony Banda,Minnesota Twins,0,18.7,7.23,0.1839,0.0805,8.76,4.85,4.44
Enmanuel De Jesus,Detroit Tigers,0,16.0,7.31,0.2,0.1125,9.75,2.77,3.86
Travis Adams,Minnesota Twins,0,3.7,7.36,0.25,0.1,9.16,1.99,4.11
Seth Johnson,Philadelphia Phillies,0,3.7,7.36,0.1905,0.1429,9.01,4.17,4.25
Valente Bellozo,Colorado Rockies,0,10.7,7.59,0.1667,0.1458,8.74,9.0,5.09
Ryan Weiss,Houston Astros,2,26.0,7.62,0.229,0.1527,10.24,7.08,5.48
Chris Paddack,Miami Marlins,6,30.7,7.63,0.1849,0.0685,10.45,4.94,4.6
Mark Leiter Jr.,Athletics,0,17.7,7.64,0.241,0.0723,9.81,3.48,4.02
Hunter Barco,Pittsburgh Pirates,0,11.7,7.71,0.1333,0.15,9.19,7.88,4.96
Andrew Hoffmann,Arizona Diamondbacks,0,11.7,7.71,0.2034,0.1356,9.49,6.68,4.72
Phil Maton,Chicago Cubs,0,11.7,7.71,0.2857,0.0893,9.19,4.63,4.32
Simeon Woods Richardson,Minnesota Twins,9,42.0,7.71,0.101,0.101,11.34,6.49,5.82
J.P. France,Houston Astros,0,6.7,8.1,0.129,0.1613,8.72,6.53,4.5
Bennett Sousa,Houston Astros,0,3.3,8.1,0.2353,0.2941,8.76,5.18,4.3
Keegan Akin,Baltimore Orioles,1,7.7,8.22,0.2121,0.0,9.33,4.65,4.3
Joel Payamps,Atlanta Braves,0,7.7,8.22,0.25,0.1111,9.03,5.69,4.43
Steven Cruz,Kansas City Royals,0,8.7,8.31,0.3023,0.1628,8.88,8.51,4.86
Elvis Alvarado,Athletics,0,9.7,8.38,0.2045,0.1591,9.03,4.74,4.33
Matt Waldron,San Diego Padres,3,23.3,8.49,0.2,0.0636,10.33,5.14,4.6
José Urquidy,Pittsburgh Pirates,0,6.3,8.53,0.1667,0.0556,10.12,4.19,4.24
Bryan Abreu,Houston Astros,0,13.7,8.56,0.3,0.2429,8.75,7.77,5.05
Kyle Nicolas,Cincinnati Reds,0,7.3,8.59,0.1667,0.3095,8.92,8.26,4.74
Nick Lodolo,Cincinnati Reds,2,9.3,8.68,0.186,0.093,9.08,7.48,4.75
Matt Svanson,St. Louis Cardinals,0,21.7,8.72,0.2075,0.1226,9.97,5.99,4.88
Eric Cerantola,Kansas City Royals,0,3.0,9.0,0.3571,0.2857,8.66,8.08,4.44
Luis García,Minnesota Twins,0,14.0,9.0,0.0735,0.0735,9.9,5.51,4.54
Tyler Schweitzer,Chicago White Sox,0,4.0,9.0,0.05,0.15,8.96,4.83,4.29
Kodai Senga,New York Mets,5,20.0,9.0,0.2371,0.134,9.77,6.13,4.88
Taijuan Walker,Philadelphia Phillies,4,22.7,9.13,0.1478,0.0957,10.88,7.76,5.58
Tatsuya Imai,Houston Astros,4,12.7,9.24,0.2462,0.2154,8.74,6.64,4.75
Ben Casparius,Los Angeles Dodgers,0,4.7,9.64,0.1739,0.1739,9.02,6.73,4.44
Andre Granillo,Washington Nationals,0,9.3,9.64,0.06,0.16,9.38,8.12,4.85
Max Scherzer,Toronto Blue Jays,5,18.7,9.64,0.119,0.0952,9.36,8.33,5.52
Johan Oviedo,Boston Red Sox,0,3.7,9.82,0.1667,0.0556,9.16,9.0,4.54
Taylor Rashi,Arizona Diamondbacks,0,3.7,9.82,0.2667,0.0667,8.71,5.26,4.31
Pete Fairbanks,Miami Marlins,1,9.0,10.0,0.3171,0.0976,8.83,3.3,4.11
Jordan Romano,Los Angeles Angels,0,8.0,10.13,0.2857,0.1429,9.28,4.33,4.26
Kolby Allard,Cleveland Guardians,0,8.7,10.38,0.2,0.0667,9.93,5.39,4.41
Edwin Díaz,Los Angeles Dodgers,0,6.0,10.5,0.303,0.1515,9.27,4.92,4.32
Chris Murphy,Chicago White Sox,0,6.0,10.5,0.1875,0.1562,9.27,5.75,4.4
Griffin Canning,San Diego Padres,3,11.0,10.64,0.2545,0.1636,9.44,4.17,4.24
Andrew Kittredge,Baltimore Orioles,0,6.7,10.8,0.1892,0.0811,9.77,4.28,4.25
Corbin Martin,Chicago Cubs,0,5.0,10.8,0.16,0.2,8.82,9.0,4.65
Cam Sanders,Pittsburgh Pirates,0,5.0,10.8,0.2593,0.1852,8.97,3.88,4.22
Shane Smith,Chicago White Sox,3,8.3,10.8,0.2245,0.1837,9.38,5.6,4.44
James McCann,Arizona Diamondbacks,0,4.0,11.25,0.0,0.1304,9.56,8.58,4.54
Nick Sandlin,Los Angeles Angels,0,8.7,11.42,0.15,0.125,8.88,7.47,4.71
Colton Gordon,Houston Astros,1,9.3,11.57,0.22,0.06,10.58,9.0,4.99
George Klassen,Los Angeles Angels,2,4.7,11.57,0.1875,0.3125,9.17,9.0,4.62
Josh Fleming,Toronto Blue Jays,0,3.0,12.0,0.0556,0.1111,9.26,9.0,4.49
Blake Snell,Los Angeles Dodgers,1,3.0,12.0,0.2778,0.1111,9.26,1.75,4.12
Chris Roycroft,St. Louis Cardinals,0,3.7,12.27,0.12,0.2,9.46,9.0,4.54
Justin Verlander,Detroit Tigers,1,3.7,12.27,0.0526,0.1053,9.16,7.72,4.46
Ryan Johnson,Los Angeles Angels,1,4.3,12.46,0.1154,0.1923,9.36,8.16,4.53
Cristian Javier,Houston Astros,3,9.3,12.54,0.0833,0.1875,9.38,8.55,4.92
Bailey Falter,Kansas City Royals,0,3.3,13.5,0.2,0.1,9.51,6.38,4.37
Joey Lucchesi,Los Angeles Angels,0,3.3,13.5,0.1667,0.25,9.36,9.0,4.51
Mitch Spence,Kansas City Royals,0,4.0,13.5,0.1429,0.2381,8.81,8.58,4.54
Jason Alexander,Houston Astros,0,6.3,14.21,0.1765,0.1471,9.52,7.66,4.61
Jose Trevino,Cincinnati Reds,0,5.0,14.4,0.0345,0.0345,10.17,3.88,4.22
Luis Morales,Athletics,2,9.3,14.46,0.1273,0.2182,9.98,9.0,4.99
Ricky Vanasco,Detroit Tigers,0,4.3,14.54,0.1034,0.1379,9.66,9.0,4.59
Tyler Heineman,Toronto Blue Jays,0,3.0,15.0,0.0,0.0588,9.41,8.42,4.46
Roddery Muñoz,Houston Astros,0,4.0,15.75,0.24,0.24,9.26,9.0,4.57
Jedixson Paez,Chicago White Sox,0,3.0,18.0,0.0,0.1875,8.96,9.0,4.49
Lou Trivino,Baltimore Orioles,0,3.0,18.0,0.1667,0.1667,9.26,4.08,4.24
Joe Ross,Arizona Diamondbacks,0,3.7,19.64,0.0909,0.1818,9.31,8.81,4.53
Brendon Little,Toronto Blue Jays,0,3.7,24.55,0.25,0.125,9.76,9.0,4.54
